Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,plot_summary
1322542,/m/04sprq,Grande École,2004.0,,110.0,['French Language'],['France'],"['LGBT', 'Ensemble Film', 'Erotic Drama', 'World cinema', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romance Film']",2000.0,Europe,"['Erotic', 'Drama', 'Gay', 'World', 'Ensemble Film', 'Romance', 'LGBT']","Paul is an upper-class young man who is about to start at a grande école, one of the system of mostly public colleges to which students are admitted based on a highly competitive process and whose graduates often gain prestigious employment. He has chosen to live with two new roommates instead of his girlfriend Agnès. As a result, with his studies, he has little time to see her. Agnès perceives cracks in their relationship when she suspects Paul's attraction to one of his new roommates, the aristocratic Louis-Arnault. Paul denies any homosexual attraction, but Agnès decides to make a bet with him: whichever of them beds Louis-Arnault first, wins. If she does, Paul must stop exploring his sexuality; if he does, she will leave him. Before the bet plays out, Paul meets Mécir, a young Arab worker, who becomes besotted with him. With Mécir, Paul goes on a journey of discovery that changes many of his ideas about class, cultural differences and sexuality."
28467668,/m/0crd4s5,Crazy Days,1977.0,,102.0,"['Croatian language', 'Serbian language']",['Yugoslavia'],['Drama'],1970.0,Europe,['Drama'],"In this tragicomedy about the pretensions and sorrows of Yugoslavs who go abroad to earn money, a number of foreign workers have come back home for the holidays. When one of them taunts another with having done poorly abroad, the other fellow claims that he has enough money from his jobs to paper the other fellow's ostentatious and expensive house.http://www.answers.com/topic/ludi-dani"
19275224,/m/04lf87q,Summer 2007,2008.0,,166.0,['Hindi Language'],['India'],"['Thriller', 'Crime Fiction', 'World cinema', 'Musical', 'Drama', 'Bollywood']",2000.0,Asia,"['Thriller', 'Drama', 'Bollywood', 'Fiction', 'Musical', 'World']","Rahul , Priyanka , Qateel , Bagani  and Vishaka  are medical college students with carefree attitudes. Rahul and Priyanka's failed relationship is shown in flashbacks. The group goes to a village in rural Maharashtra that is struck by farmer suicide. There they work as medical interns in the village hospital. The group plans a vacation to Goa until they are awoken to the plight of the poverty-ridden villagers by the village doctor, Mukya . In addition to their torment, a cruel zamindar  and his son  trouble the villagers with excessive interest rates. As a solution, a reformed criminal  offers monetary aid to the oppressed in form of microcredit loans. This comes as an able ally to students who vow to help the villagers. However, naxalites and corrupt politicians complicate their efforts. How these socially-awakened students rise above these problems forms the rest of the story."
36454836,/m/0k8vr2m,40 Point Plan,2012.0,,91.0,['English Language'],['United States of America'],['Drama'],2010.0,North America,['Drama'],"Set in 2017, TV news-magazine host David Potrero  looks back at the major changes in America and the rest of 153 allied nations after the implementation of the 40 Point Plan five years earlier. Throughout the movie, various  newscasters ""read into reality"" stories that reveal an alternative world enjoying the effects of plan. While set in the future, attention to real names makes the plan seem entirely possible. At the core of the plan is the 2012 formation National Employment Corporation of America, led by a who's who of famous celebrity billionaires--the dream team of executives. NECA solves the unemployment problem by hiring millions of American workers to use an expanded version of real technological advances to build housing, provide water, grow food and sell its many American made products in its own superstores throughout the country and around the world. What separates NECA from your average corporation is what it does with the distribution of its profits. One third of the profits go to the organization's charitable efforts, particularly the health care system. Essentially this is a complete alternative to the contemporary partisan political battles dividing America, providing real solutions that avoid the arguing. Many of the social ills affecting society are solved, not by the government, but by private enterprise.http://www.campcampaign.com/could-the-40-point-plan-work-in-the-real-world/ The story is brought to life by interviews with people affected by NECA's development, including a NECA executive, Dr. Kelly Rivers , a doctor in the medical program, Dr. Joe DelGado , a food skytower owner Nathan Kuthbert  and a formerly homeless ""success story"" Valerie Sinclair ."
35052587,/m/0j65lkt,A Sting in a Tale,2009.0,,115.0,['English Language'],[],"['Thriller', 'Drama']",2000.0,Unknown,"['Drama', 'Thriller']",A twisted tale of two unemployed graduates who embark on a journey to make it in a world where you need more than what you have to get what you want.
5181141,/m/0d6l6v,Namak Haraam,1973.0,,153.0,"['Hindi Language', 'Urdu Language']",['India'],"['Drama', 'Bollywood', 'World cinema']",1970.0,Asia,"['World', 'Drama', 'Bollywood']","The film focused on two friends  and how Somu tries to infiltrate the trade union of his friends. Amitabh Bachchan plays a rich man's son, Vicky, who has a fight with a union leader and later sends his best friend Somu  to grow bigger than the previous union leader. Rajesh starts getting influenced by the ideals of workers which leads to the confrontation between two friends. This story concentrates on the rise of unions with the backdrop of Mumbai's textile mills and inflation in the early '70s."
5021219,/m/0c_5rp,La Tragedia di un uomo ridicolo,1981.0,,116.0,['Italian Language'],['Italy'],"['Drama', 'Comedy']",1980.0,Europe,"['Comedy', 'Drama']","In a small Italian village, Primo runs a cheese factory, but one morning he witnesses his son kidnapped by terrorists. As the film progresses, he has two problems: paying the ransom the terrorists demand and trying to save his factory which might face bankruptcy. What's a businessman like him to do?"
10676879,/m/02qlz6j,Bookies,2003.0,,88.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Thriller', 'Crime Comedy', 'Indie', 'Comedy-drama', 'Comedy Thriller', 'Coming of age', 'Comedy', 'Drama']",2000.0,North America,"['Coming-of-age', 'Thriller', 'Drama', 'Crime', 'Fiction', 'Indie', 'Comedy']","Three college students, Toby, Casey, and Jude, start up a bookie business taking bets from various clients. Their business immediately booms, arousing suspicion among local campus authorities and Toby's girlfriend, Hunter. They subsequently are able to purchase many expensive items such as big screen televisions and new computers to help them manage their complex business. When their business takes off, Jude receives threats from two local Italian bookies to back down because their territories for the business overlap. When a plan by Jude fails to materialize when betting on the college's team to win the game, Toby devises a way to eliminate the threat from the other bookies and get them out of the business. Jude makes a bet with the two Italian bookies, letting them choose whatever game and winner they want, which ends up being a boxing match. Knowing the game would be fixed, Jude and the others liquidate all of their assets and bet all of their earnings on the boxing match. The underdog on which they placed the bet won. Some money went to pay off the Italian bookies, while the remaining spoils were divided amongst the three. Jude drops out of school and Toby says that ""he wasn't first genius to flunk out of college."" Casey changes his major, gets new friends, makes the dean's list, and doesn't see Toby much. Toby continues at college and uses his money to get through grad school. He plays Hunter in a foosball match to win another chance with her after having lost her love through the ordeal."
18906738,/m/04jcy7d,Teen Patti,2010.0,,142.0,"['Hindi Language', 'Punjabi language', 'English Language']",['India'],"['Thriller', 'Drama', 'Art film', 'World cinema']",2010.0,Asia,"['Drama', 'Art film', 'Thriller', 'World']","The story begins with Venkat Subhramaniam , a professor of mathematics, software engineering, and a genius, teaching math in his village to kids when a postman comes with a letter. The letter is from Perci Trachtenberg , widely regarded as the world's greatest living mathematician, who invites Venkat to a high rolling casino in London. Venkat tells Perci about an equation that could not only change the dialogue on mathematics forever, but one that has already left an indelible impression of guilt &mdash; for many painful reasons &mdash; on Venkat's life. It is shown in the past that the reclusive genius Venkat has cracked a theory that could redefine the principles of probability and randomness. Venkat tries to use this experiment in a game called Teen Patti,  which he plays on the Internet. According to this experiment if a person playing Teen Patti knows the three cards with one of the players  he/she can guess the other cards with the rest of the players and therefore can guess who is going to win with the theory of probability. Venkat succeeds on his theory and submits his report to the institute where he teaches, but they reject his report. Venkat is sure about his theory and wants to try out in reality with live players. So he talks with younger professor Shantanu  about his theory and tells him to get three students to try out this experiment. Shantanu arranges three students &mdash; Sid , the college rockstar; Aparna or Apu , the studious geek who has a crush on Sid' and Vikram or Vikku , the boy next door. They come together and start playing the game. Venkat's theory, like the last time, proves to be successful. Venkat says that after a few more games he'll be sure to crack his equation and even be able to study it better. Shantanu tells him that he should try using his theory in the real world, where there are people who actually gamble and play Teen Patti, i.e., in underground dens or 'addas'. Although Venkat has no interest in the money that could come from practicing his equation to crack Teen Patti, he eventually succumbs to Shantanu's charismatic persuasion. Soon, with the help of his new students, they explore the addas of wild Bombay. Later another student from the institute, Abbas , the rich spoiled brat joins the gang and arranges for them parties in casinos, private clubs, etc. But what starts out as an experiment between a charismatic young professor and an eccentric older one soon descends into a game neither of them can control. The money they earn gets stolen; someone is blackmailing them; they get greedy about money and, in the course of time, they change into different people and even start betraying each other."
25019628,/m/09ghgnl,Jologs,2002.0,,110.0,['Tagalog language'],['Philippines'],"['World cinema', 'Drama', 'Filipino Movies', 'Teen', 'Comedy']",2000.0,Asia,"['Teen', 'Drama', 'Comedy', 'Filipino', 'World']","The first character shown is Ruben. A college student, his job at Barako Café  is not nearly enough to pay his tuition. Having lost his scholarship on a technicality,Ruben resorts to burglary in order to cover his educational expenses. What ensues is a comedic overly choreographed fight-scene complete with wire work and overdone martial arts action. Shona leaves her son and her boyfriend  in order to return to work in Japan as an exotic dancer. Her predicament exemplifies the situation of every Filipino person who has come to the realization that life in the Philippines often does not allow the working person to earn money enough to save for a better living. Cher is a drag queen who, because of her sexuality, becomes the victim of violent homophobic aggression. His performance, while exaggeratedly comic, touches on the ugliness of homophobia and sexual discrimination. And yet the issue is never resolved, because Cher’s attackers are not punished for their hate crime. Neither is Shona condemned for abandoning her child in this instance of labor export from the Philippines, and the effects that it has on the people who must be left. Ruben’s moral and practical dilemma remains unresolved as well. The lives of three couples: Iza and Iñigo, Kulas and Joan, and Dino and Faith deal with objectification, unrequited love, and first sexual experiences, respectively."
26274423,/m/0b75rf7,R. P. M.,1970.0,,92.0,['English Language'],['United States of America'],['Drama'],1970.0,North America,['Drama'],"Set against the political turmoil of the 1960s, a leftist college professor is given the job of university president when the previous president is forced out. The professor's credibility quickly comes into question with student activists when he's unable to meet their demands fast enough."
21012980,/m/05b3ry2,Exo oi kleftes,1961.0,,87.0,['Greek Language'],['Greece'],['Comedy'],1960.0,Europe,['Comedy'],"The honest and poor professor of theology learned as a very rich man, he also had an unprepared brother which he was very sick and which his courage that he restored that he done bad and participated into the running of a large factory. He made it without knowing his brakes and his factory was about to be robbed. He finally knew his brakes and kicked out all the thieves."
20624798,/m/05222ld,$9.99,2008.0,,78.0,['English Language'],"['Australia', 'Israel']","['Stop motion', 'Drama', 'Indie', 'World cinema', 'Animation']",2000.0,Oceania,"['Drama', 'Animation', 'Indie', 'World', 'Stop motion']","The film mainly focuses on 28-year-old Dave Peck, who is unemployed but prefers the search for the meaning of life to the search for gainful employment. While looking in a magazine, Dave finds an advertisement for a book that will tell him the meaning of life ""for the low price of $9.99."" Dave, fascinated by this, begins his journey in his Sydney apartment to find the true meaning of life. As the film progresses, stories of Dave's family and neighbours are woven in and examine the post-modern meaning of hope."
26277570,/m/0b76bll,Jinx Money,1948.0,,68.0,['English Language'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Comedy']",1940.0,North America,"['Comedy', 'Crime', 'Fiction']","Pollack, an underworld gambler, is murdered, but before he dies he hides $50,000 that he just won gambling in a newspaper and kicks it under a car. The next day Sach and Slip are walking in the street and find the paper and the cash. Gabe, who is a reporter, runs a story on them finding the money and the gangsters that Pollack won the money from come looking for them. One by one they take the money from the boys and are immediately killed by the mysterious ""umbrella"". Eventually the boys get tired of having the money taken from them and people dying around them so they hand the money over to the police. The ""umbrella"", not knowing that they boys no longer have the money, comes to collect it from them and is captured by the police who were staking the boys hideout waiting for the killer. After a short period of time the police return the money to the boys since no one has claimed it. They immediately hand over $38,000 to various charities that they promised the money to. Just as they were celebrating an IRS officer arrives and collects the remaining $12,000 for taxes and they are left broke and still owing Louie $5.00. As they leave the Sweet Shop they see a $5.00 bill on the street and scramble for it, with Slip finally getting it. But his possession of it does not last long as Louie steps in and takes it to settle their tab with him."
1446852,/m/0528fs,More,1998.0,,6.0,[],['United States of America'],"['Stop motion', 'Short Film', 'Science Fiction', 'Animation']",1990.0,North America,"['Science Fiction', 'Stop motion', 'Short Film', 'Animation']","More tells the story of an inventor who lives in a drab, colorless world. Day by day, he toils away in a harsh, dull, and dehumanizing job, his only savior being the memories of the bliss of childhood. But at night, he works secretly on an invention that could help him relive those memories and spread their joy to everyone in his despair-filled life. When he finishes the invention, it changes the way people look at the world. His success changes him, however, because he loses an important part of himself."
34748230,/m/0j3fsgp,Women Cars Villas Money,2010.0,,75.0,['French Language'],['Burkina Faso'],['Drama'],2010.0,Africa,['Drama'],"Ali is a modest civil servant who enjoys a pleasant life in town. One day, upon being forced by his parents to marry a woman he doesn't want, Ali is dragged into a vortex composed by “Women , Cars , Villas, Money ” all of which, in Niger, stand for social success. Longing for an increasingly luxurious way of life, in order to support habits he himself created, Ali is forced to steal and is arrested. When everyone else abandons him, his first wife reveals her loyalty and awaits his release. The film depicts the frantic search for consumer goods by the low middle classes of the African cities and it was, according to Véronique Cayla, director of the Centre national de la Cinématographie , of remarking importance for the youngsters back in those years http://www.afribd.com/article.php?no=6660."
16727178,/m/0404brd,Being Human,2005.0,,107.0,['French Language'],['Canada'],['Documentary'],2000.0,North America,['Documentary'],"Entering the daily lives of ""problem cases"" at a Montreal high school that sits at the bottom of school performance rankings, Denys Desjardins sweeps away preconceptions about the quality of teaching in disadvantaged neighbourhoods and the alleged delinquency of the kids who live there. A subtle, captivating film that gives new impetus to the debate over public education. A far-reaching examination of student life that stimulates reflection on the role of school in our society and asks how willing we are to support and finance the school system so that it will not be merely a factory churning out parts for the social machine."
16918633,/m/041247g,Çılgın dersane kampta,2008.0,5493587.0,110.0,[],['Turkey'],['Comedy'],2000.0,Asia,['Comedy'],A villainous rival sends in four double agents to sabotage the exam preparations of the student body of Hadi Hodja's private education institute in a holiday village in Antalya. But when the students uncover the plot they take revenge.
10952254,/m/02qw0m1,"So, What's your price?",2007.0,,97.0,"['English Language', 'Spanish Language']","['Mexico', 'United States of America']","['Culture & Society', 'Social issues', 'Documentary']",2000.0,North America,"['Culture & Society', 'Social', 'Documentary']","The film is about the differences between the United States and Mexico, with different opinions by people on the street, or sellers. It talks about drugs, money, the human body, the price of living, and how people see each other."
4848029,/m/0cqt1m,The Bank,2001.0,,106.0,['English Language'],"['Italy', 'Australia', 'New Zealand']","['Crime Fiction', 'Crime Thriller', 'Drama', 'Suspense', 'World cinema']",2000.0,Europe,"['Thriller', 'Drama', 'Fiction', 'World', 'Suspense']","Jim Doyle  is a maverick mathematician who has devised a formula to predict the fluctuations of the stock market. When he joins O'Reilly's fold, he must first prove his loyalty to the ""greed is good"" ethos."
26663186,/m/0bh81gd,To thyma,1965.0,,99.0,['Greek Language'],['Greece'],['Drama'],1960.0,Europe,['Drama'],"A working dance, a fiancée, which bitterly works for not having nothing from his little brother that is studying in Athens, they went to the capital because he was in trouble. He even wanted to check the inside where it causes pains from doing a lot of work. In Athens, his brother lives the great life, they hanged out with girls and stayed up and paid all his money which he brought from his brother. The remaining was spent on eating a sexy drink, a juicy singer which she knows his brother arrived in Athens and it was crazy in the house together. In that way he spent most of his money on their favour, until they ask to pay for recording a record. Then, his little brother tried to take his situation to his own hands, he noticed that his austere brother, the singer that intervened and gathered even his big brother returned to the countryside and his fiancée, his littl ebrother had a mained to take even his success in agriculture."
19283524,/m/04lfv8z,Partner,2008.0,,145.0,['Bengali Language'],['India'],"['Drama', 'Comedy']",2000.0,Asia,"['Comedy', 'Drama']","Partner is all about a funny and dangerous contract between two haggards Dasu and Ayan ([[Jeet . The two met at the Sealdah North Railway Tracks while arriving for suicide at the same time. While Dasu  realising his faults, Ayan ([[Jeet  remains bent on ending his life. Dasu is a rich man turned poor  who is constantly truncated by debtors while Ayan is a frustrated rich brat who is devastated after crushing in his business  and being betrayed by his girlfriend Rina. Dasu convinces Ayan not to commit suicide at the heat of the moment when Ayan still insists to die Dasu sorts out a peculiar contract between themselves. He begs Ayan to die exactly after three months. This is because Dasu, who is a part-time insurance agent, wants Ayan to buy a life insurance policy which would mature after three months. Dasu, meanwhile would pay the premium of 10 thousand rupees by any means whatsoever and after three months when Ayan would commit suicide Dasu would get the entire value of the insurance policy  as Ayan's only nominee. Ayan evaluates Dasu's proposal and thinks to make some penance for his sins before his death. Ayan starts living in Dasu's residence for the next three months. Meanwhile Ayan falls in love with Dasu's only daughter Priya  and Ayan's father Ramen Roy appoints his brother-in-law Gobordhan Ghoshal  to find out his missing son. After lots of fun, frolic and confusion Ayan is barred by Dasu from committing suicide. Dasu's debts are cleared by the hearty Romen Roy while Ayan marries lady love Priya. <!--"
