Unnamed: 0.1,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,Plot_summary,level_0,vietnam,cold_war,irak_war,ww2,technology,economy,health,gender_equality,migration,year
350,676,21312403,/m/05fbcvt,Nenè,1977.0,,108.0,[],['Italy'],['Drama'],1970.0,Europe,['Drama'],Ju nineyearold boy growing aftermath World War II Italy observant difficulties surrounding father mother suffered emotionally though mother suffered due ongoing sexual physical abuse caused husband Jus orphaned fifteenyearold cousin Nenè comes live family Nenè Ju learns even strange adult world yet enter Nenè allows sleep bed confides growing sexuality secret affair local Mulatto boy,25952.0,0,0,0.22131419,1,0,0,0,0,0,1977.0
519,995,309159,/m/01syqn,Teheran 43,1981.0,,153.0,['Russian Language'],"['France', 'Switzerland', 'Soviet Union', 'Spain']","['Thriller', 'Crime Fiction', 'Drama', 'War film', 'Romance Film', 'Action']",1980.0,Europe,"['Thriller', 'War', 'Drama', 'Romance', 'Action/Adventure', 'Fiction']",movie assassination attempt Winston Churchill Joseph Stalin Franklin Delano Roosevelt Teheran Conference 1943 Teheran 43 starts 1980 Paris memories hero Andrei take story back 1943 Germans planned assassinate three men 37 years later German agent Max lives Françoise young Parisian woman hides another Nazi Scherner hunting Max failed carry planned assassinations Max trusts Françoise doesnt know works Scherner Another plot movie romance Andrei French woman Marie 1943 followed 1980,28735.0,0,1,0.18098672,1,0,0,0,0,0,1981.0
555,1060,16647548,/m/03yjhrd,Fixed Bayonets!,1951.0,1450000.0,92.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Film adaptation', 'War film']",1950.0,North America,"['Film adaptation', 'Action/Adventure', 'Drama', 'War']",film set first winter Korean War Red Chinese intervention story follows fate lone 48 man platoon left rear guard defend choke point cover withdrawal division exposed bridge subplot explores psychological makeup individuals charged leadership platoon therein examines nature service valor Ultimately command platoon falls upon Cpl Denno innate aversion responsibility lives others,7857.0,1,0,0.14493117,1,0,0,0,0,0,1951.0
588,1126,5049873,/m/0d0hvd,Mediterraneo,1991.0,,96.0,"['Greek Language', 'Turkish Language', 'Italian Language', 'English Language', 'Ancient Greek']",['Italy'],"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'War film', 'Romance Film']",1990.0,Europe,"['Comedy', 'Romance', 'Drama', 'World', 'War']",1941 one year Italy joined Germany Allies World War II small group misfit Italian soldiers sent small Greek island Aegean Sea four months lookout duty soldiers include lieutenant likes art macho sergeant farmer accompanied beloved donkey Silvana quirky people good soldiers cross section average independent men soldiers anticipate attack outside island take sorts inept precautions find small town people see bombing horizon realize ship would pick destroyed mysteriously people reappear village villagers say hid Germans taken men decided accommodate Italians isnt long everyones sunny nature appears Italian soldiers absorbed life heat landscape idyllic island local orthodox priest asks lieutenant Sunday painter restore murals church Two soldiers brothers befriend lovely young woman shepherdess sergeant takes folk dancing shyest soldiers falls profoundly love islands single overworked prostitute named Vassilissa old age three men reunited island close film Mediterraneo March 22 1992 ReviewFilm Festival Roundelay Love Isle Wartime,29467.0,0,0,0.10355179,1,0,0,0,0,0,1991.0
613,1166,418154,/m/05b6n04,Basic Training,1985.0,,85.0,['English Language'],['United States of America'],"['Parody', 'Sex comedy', 'Comedy', 'Indie']",1980.0,North America,"['Comedy', 'Sex', 'Indie', 'Parody']",film follows Melinda female employee Pentagons public information service loses job refuses give male superiors sexual advances becomes outraged Pentagons unpatriotic actions takes revenge using physical charms seduce top brass letting back Pentagon reemployed sets manipulate destroy careers thus ridding US government sees perverts care cheap thrills national security eventually seduces Russian ambassador betraying valuable military secrets offering among things scrumptious little breasts well something declares softest moistest sweetest end appointed Secretary Defense reward,3156.0,0,0,0.1401432,1,0,0,0,0,0,1985.0
708,1336,15115743,/m/03hhz4_,Psy,1992.0,,104.0,['Polish Language'],['Poland'],"['Crime Fiction', 'Action/Adventure', 'Thriller', 'Drama', 'World cinema']",1990.0,Europe,"['Thriller', 'World', 'Drama', 'Action/Adventure', 'Fiction']",Poland right fall communism early 90s Former agents SB undergoing reevaluation new democratic Police directorship trying decide whether able incorporated new Police Franz Mauer one notorious service record ruthless devoted service thing cares since became estranged wife son Eventually recruited Police one best friends Olgierd isnt Facing unemployment Olgierd joins newly created crime group operates drug smuggling business Soon Franz Olgierd try cooperate spite new circumstances find enemies Besides Franzs relationship Angela young girl Franz befriended becomes complicated story continues especially Angela meets Olgierd Empty section,3936.0,0,1,0.12697193,1,0,0,0,0,0,1992.0
814,1543,11284825,/m/02r69jl,Le Toubib,1979.0,,95.0,['French Language'],['France'],"['Romantic drama', 'Drama', 'War film']",1970.0,Europe,"['Romance', 'Drama', 'War']",film set modern war probably European country country Far East Behind battle lines medical unit surgeon falls love idealistic nurse initially difficult meeting,30130.0,1,0,0.1137769,1,0,0,0,0,0,1979.0
823,1559,34573784,/m/0j288dt,The Royal African Rifles,1953.0,,75.0,['English Language'],['United States of America'],['Adventure'],1950.0,North America,['Action/Adventure'],August 1914 consignment Vickers machine guns stolen Royal Navy ship HMS Marlin RN Lieutenant aboard ship goes undercover white hunter British East Africa find weapons get hands Germans alter balance power Africa,37162.0,0,0,0.11452342,1,0,0,0,0,0,1953.0
854,1619,918886,/m/03pvrq,All the Queen's Men,2001.0,,100.0,['English Language'],"['United States of America', 'Austria', 'Australia', 'Hungary', 'Germany']","['Comedy-drama', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'War film', 'Action']",2000.0,North America,"['Comedy', 'War', 'Drama', 'Action/Adventure', 'Period']",World War II British army attempting retrieve Enigma machine Germany failed previous attempts decide send four men undercover factory makes devices deep Berlin Unfortunately factory populated entirely women men send American ORourke teams British transvestite Tony Parker genius Johnno reluctant Archie four sent infiltrate factory dressed women Dropped wrong area team must first try find bearings Aided Romy sympathiser cause find way factory manage retrieve Enigma machine expectations British army leave Germany realize tricked ndash British government already device wanted make Germans think still specifically chosen team likely fail successfully leave Germany Enigma machine would fact destroy usefulness machine Germans would know stolen switch different code system Archie volunteers captured machine allow mission fail captured team retrieves return safely England leaving German impression Enigma machines British still desperate obtain one,16121.0,0,0,0.07417005,1,0,0,0,0,0,2001.0
864,1638,1660834,/m/05lg_3,Shadow,1956.0,,98.0,['Polish Language'],['Poland'],"['Thriller', 'Crime Fiction', 'World cinema', 'Black-and-white', 'Drama', 'Political thriller', 'Crime Thriller', 'Action', 'Political drama']",1950.0,Europe,"['Thriller', 'Drama', 'World', 'Action/Adventure', 'Political', 'Fiction', 'Black-and-white']",plot involves Rashōmonlike investigation life man found dead hurled train security agents police medical examiner piece together identity three accounts emerge one set World War II one immediate aftermath war one contemporary Poland account victim seems mysterious ambiguous presence shifting loyalties suspicious connections set powers Critics attacked film depiction world rife secret agents hidden enemies—a favorite Stalinist theme— film seems rather demonstrate heroism villainy often matters pointofview timing,21001.0,0,0,0.13859153,1,0,0,0,0,0,1956.0
899,1710,16731651,/m/0404gn8,Promise at Dawn,1970.0,,102.0,['English Language'],"['United States of America', 'France']",['Drama'],1970.0,North America,['Drama'],film follows author Romain Gary recalls growing Russianborn mother two leave Russia France settle Paris twenty years pass encounter social change age different convictions poverty slow approach World War II,34665.0,0,1,0.14808989,1,0,0,0,0,0,1970.0
911,1732,19972307,/m/04ydnkg,The Sovereign's Servant,2007.0,,131.0,"['French Language', 'Polish Language', 'Russian Language', 'Swedish Language']",['Russia'],"['History', 'Action', 'Adventure', 'War film']",2000.0,Europe,"['Historical', 'Action/Adventure', 'War']",Tha action takes place time SwedishRussian war 1709 King France Louis XIV sends two duelists exile One ordered go camp King Karl XII Swedes sent camp Russian Tsar Peter First Frenchmen face various dangers along way witness grand battle Poltava opposite sides Court plots romantic adventures stay past milksops plunged head first boiling pot war horrors brings lives,9728.0,0,0,0.1307159,1,0,0,0,0,0,2007.0
932,1771,3327607,/m/0960sw,Prelude to War,1943.0,,53.0,['English Language'],['United States of America'],"['History', 'War film', 'Black-and-white', 'Documentary']",1940.0,North America,"['Historical', 'Black-and-white', 'War', 'Documentary']",edit added film public release comment Henry L Stimson Secretary War time quoted create trust audience “the purpose films give factual information causes events leading entry war principles fighting” purpose OWI use mass communication sell war define Americans perception reality war therefore released Prelude War goalsKurash J Prelude War Retrieved httpwwwarmymil film commences explanation Americans brought war heroic motives protect countries unable protect America duty righteousness Christian values throughout history according values beliefs set forth founding fathersWilkins JN America’s Christian FoundationGerman Kathleen “Frank Capra’s Fight Series American Audience” Western Journal Speech Communication 54 237–248 documentary makes use compare contrast methods throughout film order transmit heroic message primary images used within film portray opponents America introduced Henry Wallace “free world”nbsp— brightlyilluminated planet Allies “slave world” planet deep shadow Axis Powers examines differences free democratic state slave fascist state represented Benito Mussolini Adolf Hitler Yamamoto working together gangsters conquer world order Capra made use footage Triumph different narration designed support Allied cause brought audience’s attention Nazis smashed opposing political parties labor unions turned attention last remaining obstaclenbsp— church one scene stained glass window shattered several bricks reveal “Heil Hitler” poster behind emphasize depiction Hitler antichrist figure class German schoolchildren shown singing Adolf Hitler Saviour heroHe noblest whole wide worldFor Hitler liveFor Hitler dieOur Hitler LordWho rules brave new world,7714.0,0,0,0.07219122,1,0,0,0,0,0,1943.0
946,1794,28377370,/m/0crfq4m,But Not in Vain,1948.0,,73.0,"['Dutch Language', 'English Language']",['Netherlands'],"['Drama', 'War film']",1940.0,Europe,"['War', 'Drama']",late 1944 Hongerwinter famine starting bite occupied northern western Netherlands Nazi persecution rife farm Jan Alting Dutch patriot disowned son collaboration occupying German forces known Dutch Resistance place refuge danger Germans help daughter Elly Alting currently providing shelter Jewish couple Mark Mary Meyer Martin Benson van Nespen aristocrat active links underground movement Bakker Communist wanted Germans sabotage aware constant risk betrayal exposure Jans son Anton returns unexpectedly former home discovers father sister harbouring subversives orders father turn immediately threatening shoot done Jan faced seemingly irreconcilable demands patriotism responsibility safety shelterers set feelings still Anton despite latters betrayal Jan stands faces stark moral choice failing given refuge conspiring kill son,32538.0,0,0,0.20595904,1,0,0,0,0,0,1948.0
967,1821,2430019,/m/07ch32,Tokyo Joe,1949.0,,88.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Romantic drama', 'Crime Drama', 'Drama', 'War film', 'Crime Thriller', 'Romance Film', 'Action']",1940.0,North America,"['Thriller', 'War', 'Romance', 'Drama', 'Action/Adventure', 'Fiction']",World War II exserviceman Joe Barrett returns Tokyo see theres anything left prewar bar gambling joint bombing Amazingly less intact run old friend Ito also shocked learn Ito wife Trina thought died war fact still much alive remarried American diplomat Mark Landis sevenyearold child Joes daughter Anya Barrett starts air freight business One customers underworld boss Baron Kimura wants smuggle war criminals country order organize antiAmerican Communist movement balks Kimura kidnaps Anya Barrett rescues foils Barons plot although fatally wounded ensuing struggle,852.0,0,0,0.15947786,1,0,0,0,0,0,1949.0
1041,1951,27758747,/m/0cc8x7s,A Circle of Deception,1960.0,,100.0,['English Language'],['United Kingdom'],"['Drama', 'War film']",1960.0,Europe,"['War', 'Drama']",Canadian officer sent secret dangerous mission Second World War attempt feed Germans false information Normandy Landings 1944,9350.0,0,0,0.01569331,1,0,0,0,0,0,1960.0
1086,2031,26057620,/m/0b6dr4f,5 Branded Women,1960.0,,115.0,['English Language'],"['United States of America', 'Italy']","['Drama', 'War film']",1960.0,North America,"['War', 'Drama']",Yugoslav partisans grimly crop hair village quintet women believed consorted occupational Nazis Four various reasons indeed seducer lone swaggering sergeant partisans briskly emasculate Escorted town sheepish Nazis forlorn ladies link patriotically romantically band tough mountain guerrillas,1896.0,0,1,0.11705685,1,0,0,0,0,0,1960.0
1087,2032,31958696,/m/0b53qty,Max Schmeling,2010.0,96456.0,123.0,"['German Language', 'English Language']",['Germany'],"['Biography', 'Sports', 'Biographical film', 'Action', 'Drama']",2010.0,Europe,"['Sports', 'Action/Adventure', 'Drama', 'Biography']",German paratrooper seen injured receiving treatment Crete 1941 German invasion World War II detailed escort British prisoner war recognises famous heavyweight boxer Max Schmeling asks tell story Schmelings boxing matches 1930s portrayed along marriage Czech actress Anny Ondra dislikes boxing backdrop Nazis taking control Germany Schmeling sympathy Nazi ideology seen protective Jewish manager Joe Jacobs 1936 fight New York City formidable Joe Louis arranged despite opposition Nazi head sport fears might lose Adolf Hitler wants go ahead Schmeling trains hard studies film Louis preparation fight wins following knockout 12th round returns home hero takes Louis 1938 knocked 124 seconds returns home helps victims Kristallnacht war breaks 1939 obeys instruction enlist paratroops rather fleeing abroad story returns Crete Schmeling allows British prisoner escape Back Germany 1945 German Army brink defeat returns wife abandon country estate advancing Russians settle West Germany Schmeling returns boxing failing find work,10074.0,0,0,0.03877788,1,0,0,0,0,0,2010.0
1175,2202,36088550,/m/0jztk0_,Lore,2012.0,,109.0,"['German Language', 'English Language']","['Australia', 'United Kingdom', 'Germany']","['Drama', 'War film']",2010.0,Oceania,"['War', 'Drama']",Bavaria dying days World War Two Nazi parents arrested Allied Forces five destitute sibling children travel 900 km grandmothers house Husum Bay,28489.0,0,0,0.08099581,1,0,0,0,0,0,2012.0
