Unnamed: 0.1,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,Plot_summary,level_0,vietnam,cold_war,irak_war,ww2,technology,economy,health,gender_equality,migration,year
4771,9200,7286111,/m/0kv3r9,Ahimsa Stop To Run,2005.0,,96.0,['Thai Language'],['Thailand'],"['Crime Fiction', 'Thriller', 'Drama', 'Comedy']",2000.0,Asia,"['Comedy', 'Fiction', 'Drama', 'Thriller']",Ahingsa young man whos haunted karma takes form mysterious redhaired man dishes abuse Ahingsa runs afoul morality Ahingsa young boy shaman mysterious man removed man returns Ahingsa young man starts taking drugs getting involved rave culture Ahingsas behavior soon causes trouble friends Ukhoht Einstein female physician Dr Pattaya,37929.0,0.14949274,0,0.20803225,0.095887154,0,0,1,0.22237217,0.08196737,2005.0
5520,10696,33522398,/m/0cs2mqz,Tomorrow's Children,1934.0,,70.0,[],['United States of America'],['Drama'],1930.0,North America,['Drama'],Expand section young woman wishes marry boyfriend raise family family deemed defective state health authoritiesher parents lazy alcoholics continue children brothers crippled mental problems jailedshe ordered court undergo sterilization familys defective genes wont passed children boyfriend kindly priest desperately search way stop forced sterilization late,18931.0,0.13688385,0,0.18069786,0.076540396,0,0,1,0.25021505,0.13300684,1934.0
5692,11014,16193623,/m/03wcjtz,A Walk to Beautiful,2008.0,,83.0,"['Amharic Language', 'English Language']","['United States of America', 'Ethiopia']",['Documentary'],2000.0,North America,['Documentary'],Walk Beautiful tells stories five women Ethiopia ostracized family villages due suffering obstetric fistula serious medical condition caused failed childbirth conditions insurmountable poverty inadequate health care women live isolation sense loneliness shame due rejection five women choose reclaim lives taking long exhausting journey Addis Ababa Fistula Hospital could receive medical treatment available Upon arriving hospital women treated free charge resulting new beginnings However every patient cured woman takes journey toward becoming independent productive members communities,5399.0,0.067089036,0,0.11972196,0.018868402,0,0,1,0.18193664,0.1736421,2008.0
6727,13036,34797036,/m/0b2wwtm,Undead Pool,2007.0,,79.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Horror', 'Splatter film', 'World cinema']",2000.0,Asia,"['Japanese Movies', 'World', 'Splatter film', 'Horror']",lab mixup accidentally swaps vaccine virus turns high school full students teachers flesheating zombies lost New student Aki discovers swim team immune plague school rampaged ravenous monsters girls engage overthetop orgy gory violence save day Sasa Handa Yuria Hidaka Hiromitsu Kiba star comic creature feature,33219.0,0.19928905,0,0.22267959,0.25281185,0,0,1,0.25034344,0.099305674,2007.0
7086,13725,22107634,/m/05p4qjd,The year of the plague,1978.0,,109.0,['Spanish Language'],['Mexico'],"['Thriller', 'Science Fiction', 'Drama']",1970.0,North America,"['Drama', 'Thriller', 'Science Fiction']",dreadful sickness found Mexican town doctor tries aware authorities discovers epidemic nature one listen soon illness spreads government tries manage information order prevent terrorhttpwwwimdbcomtitlett0077195plotsummary,5968.0,0.20838574,0,0.121875726,0.18304959,0,0,1,0.058211993,0.1617563,1978.0
8016,15505,28252265,/m/0cnxlzn,The Devil's Playground,2010.0,,93.0,[],['United Kingdom'],['Horror'],2010.0,Europe,['Horror'],final stage human testing goes horribly awry test subjects fictional pharmaceutical company NGen become violently ill side effects worsen test subjects become increasingly violent little marauding beasts Worse yet bites infectious short order London overrun hordes bloodthirsty monsters Cole mercenary NGen hardened killer searching Angela Mills hope cure plague threatens globe test subject suffer side effects immunity holds key preventing world wide apocalypse Coles mission complicated chaos continual attacks infected virus slowly overtaking Coles bodycite web,7666.0,0.15953065,0,0.15460488,0.20457652,0,0,1,0.1523567,0.088027075,2010.0
8226,15899,10241832,/m/02q68wv,The Rage,2008.0,,99.0,['English Language'],['United States of America'],"['Zombie Film', 'Science Fiction', 'Horror', 'Indie']",2000.0,North America,"['Indie', 'Zombie Film', 'Science Fiction', 'Horror']",mad scientist named Dr Viktor Vasilienko disillusioned capitalist society creates virus designed make people rage anger hidden laboratory woods begins testing virus innocents experiments dont go planned infected victims escape wilderness infection spreads vultures eat remains test subjects become control compulsion eat human flesh,23986.0,0.21149863,0,0.13787335,0.23091668,0,0,1,0.14254737,0.060904875,2008.0
8908,17204,35012794,/m/0j64v_p,Ko Bongisa Mutu,2002.0,,15.0,"['French Language', 'Spanish Language']",['Democratic Republic of the Congo'],"['Short Film', 'Documentary']",2000.0,Africa,"['Short Film', 'Documentary']",Plagued stress Paris young woman CongoKinshasa takes shelter hair salon StrasbourgSaintDenis neighborhood Paris numerous African hairdressers opened business spends enjoyable day watching clients taken care eating singing even dancing recovers memories childhood certain amount serenity,456.0,0.14801045,0,0.14788508,0.10032082,0,0,1,0.16786876,0.15250747,2002.0
9581,18524,33010248,/m/0h528v7,Hair is Falling,2011.0,,84.0,[],['India'],"['Drama', 'Comedy']",2010.0,Asia,"['Comedy', 'Drama']",college boy starts suffering problem hair loss take seriously later gets serious career model getting affected due lesser hair First half film mostly youth college life problem hair fall starts Second half shows tricks techniques growing hair presented sarcastically slowly moving towards love plot ending positive note,11785.0,0.13398091,0,0.14215657,0.18386304,0,0,1,0.16112122,0.1211641,2011.0
9623,18602,19481265,/m/04n2lx6,Mesmer,1994.0,,106.0,['English Language'],"['Austria', 'Canada', 'United Kingdom', 'Germany']","['Biographical film', 'Drama', 'World cinema']",1990.0,Europe,"['World', 'Drama', 'Biography']",18th century Vienna Franz Anton Mesmer believes able heal patients drawing something unique inside patients However ones seem improvements young ladies helps controversial methods consequences lead leave Vienna head Paris However takes advantage unique methods provide entertainment censured doctors,18639.0,0.08537218,0,0.11298996,0.087915726,0,0,1,0.21598032,0.043352947,1994.0
9827,19004,31939369,/m/0gvrbnm,Yamanam,1992.0,,99.0,['Malayalam Language'],[],['Drama'],1990.0,Unknown,['Drama'],physically disabled girl Ambili Archana restricted wheelchair childhood attack polio Unable move home fantasize exteriors turns terribly introvert fathoming truth within becoming positive towards people skilled making models toys widowed mother gradually sidelined home brother Devan wife Raji mother feel isolated brother wife leaves home one house models made Ambili sold good sum becomes energetic work doctor proposes marry Ambili refuses realization feeling based sympathyhttpwwwgeocitieswscurlybracesmovieshindimovieshtm,1773.0,0.07524879,0,0.19292545,0.033933893,0,0,1,0.29813614,0.110080466,1992.0
10249,19806,18279130,/m/04cqxgq,Hellish Flesh,1977.0,,85.0,['Portuguese Language'],['Brazil'],['Horror'],1970.0,South America,['Horror'],Dr George Medeiros brilliant scientist find time beautiful wife Rachel falls love Oliver best friend husband soon two plan kill George inherit fortune Benefiting distraction husband laboratory Raquel throws acid Georges face disfiguring recovers hospital Raquel Oliver spend money months hospital Dr George comes home plan revenge mind,20445.0,0.09684555,0,0.08011743,0.13228008,0,0,1,0.15137431,0.07013893,1977.0
11084,21396,19408520,/m/04n5f25,Second Childhood,1936.0,,20.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Black-and-white']",1930.0,North America,"['Short Film', 'Comedy', 'Black-and-white', 'Family']",occasion 65th birthday crotchety hypochondriac goes daily rant snooty servants ply colorful unnecessary pills celebration interrupted toy plane owned gang crashes dining room window shatters vase Forced old ladys yardwork pay damage kids ever gradually win heart mostly refusing mollycoddle servants done many years long gangs new Grandma singing along Spanky Alfalfa demolishing pill bottles slingshot embarking upon wild rollerskate ride drafty mansion—and time life process,27769.0,0.1616283,0,0.19907048,0.17913634,0,0,1,0.14917997,0.06348033,1936.0
12546,24186,5995771,/m/0fjqv4,Himalay Ki God Mein,1965.0,,157.0,['Hindi Language'],['India'],"['Musical', 'Drama', 'World cinema', 'Bollywood']",1960.0,Asia,"['Bollywood', 'World', 'Drama', 'Musical']",Sunil Mehra completes medical studies becomes doctor kidnapped dacoits Himalayas harassed left badly hurt Phoolwa village girl find poor state takes care till becomes fit leaves home city decides go back Himalayas help poor people dont proper facilities good medical care Villagers resist arrival dont trust modern medicines believe local healers Worried Sunils family sends fiancée Neeta get back Sunil turn asks Neeta also doctor stay Firm decision stays also falls love Phoolwa,34757.0,0.15357599,0,0.17383225,0.05655098,0,0,1,0.18273751,0.22094688,1965.0
13110,25256,34806850,/m/0j3g417,Le Tracassin,1961.0,,103.0,['French Language'],['France'],['Comedy film'],1960.0,Europe,['Comedy'],stress urban living new baby problems desire move beautiful Juliette push André take many euphoric pills made laboratory employed,12290.0,0.039243236,0,0.12189242,0.0687263,0,0,1,0.07629818,0.15235513,1961.0
14048,27076,9061009,/m/027w7gw,To Be Fat Like Me,2007.0,,89.0,['English Language'],"['United States of America', 'Canada']","['Drama', 'Television movie']",2000.0,North America,"['Drama', 'Television']",Pretty popular athletic Aly banking softball scholarship ticket college active life never seems sit still injures knee realises fund education ways resents mother years ago mother became ill consequence binge eating used money daughters college fund order pay hospital bill Aly overly critical familys highfat diet even refuses eat cake mother purchased Aly enters documentary film contest hopes using prize money order fund education Convinced overweight younger brother mother use struggles weight excuse everything wrong lives Aly decides take summer course wearing fat suit hidden camera prove personality outshine physical appearance high schooler idea harsh world fat girls eyes Aly soon realises difficult world someone overweight course shunned students despite resolve kind alter personality meets Ramona overweight taking class Aly Ramona shares aspects personal life new friend feels betrayed Aly uses Ramonas words part documentary,24340.0,0.08959197,0,0.14164601,0.14406201,0,0,1,0.18460524,0.06898936,2007.0
14137,27247,20992613,/m/05b50wb,Las Meninas,2008.0,,99.0,['Ukrainian Language'],['Ukraine'],"['Experimental film', 'Period piece', 'Family Drama', 'Drama', 'Avant-garde']",2000.0,Europe,"['Avant-garde', 'Experimental film', 'Drama', 'Family', 'Period']",film routine everyday life human mind psyche also reflects importance choices make limited choices first place plot evolves around family four live suburbs strange villa appears complex game mirrors like piece installation art real house main character hardly appears screen son man thirties Suffering asthma eczema since childhood uses condition manipulate parents sister Thus existence terrorized family turns endless ritual attempting satisfy whims always alert yet another one “health crises” Las Meninas resembles scattered pieces puzzle viewer assemble order form picture – something makes film personal unique,35912.0,0.109897755,0,0.08092698,0.140207,0,0,1,0.12671804,0.077060014,2008.0
14256,27476,36475926,/m/0k8w4wx,Salaat,2010.0,,74.0,"['Arabic Language', 'Urdu Language', 'English Language']","['United States of America', 'Canada', 'India']","['Drama', 'Art film']",2010.0,North America,"['Art film', 'Drama']",Five different women walk ride work day performs one five Muslim prayers Fajr Zohar Asr Maghrib Isha film begins Isha ends next day Maghrib prayer performed real time amidst stunning settings structure also offers glimpse beauty stress contradictions people interacting throughout daySay beautiful prayer Faisal Naim Hindu January 31st 2011,1251.0,0.039010927,0,0.15090711,0.10065142,0,0,1,0.25251573,0.07416499,2010.0
14301,27552,36694582,/m/06ztc8_,Zombie Massacre,2010.0,,,['English Language'],['United States of America'],"['Zombie Film', 'Horror']",2010.0,North America,"['Zombie Film', 'Horror']",government begins experimenting bacteriological weapon small town Eastern Europe disaster occurs weapon spreads effects citizens area turning mutated zombies cover exposure make look like nuclear meltdown team contracted mercenaries sent wipe zombie plague secure accident facing infected hordehttpwwwsearchmytrashcomarticlescarlwharton2871229shtmlhttpwwwimdbcomtitlett2081438plotsummary,18957.0,0.27147877,0,0.20473666,0.34850714,1,0,1,0.1369639,0.11499485,2010.0
14315,27582,10034593,/m/02p_h_j,The Gift,2003.0,,62.0,[],['United States of America'],"['LGBT', 'Documentary']",2000.0,North America,"['LGBT', 'Documentary']",Doug Hitzel young man reveals year unsuccessful dating gave unprotected sex attempt fit seen crying Kenboy another young man explains moved LA sex house sex parties relieved finally catch HIV would worry getting using condom runs barebacking website physically ill group older men get HIV volition explain lost lot friends lovers HIV want relationship want boyfriend bury also talk medication take sideeffects namely cardiac attacks seem replaced direct death virus Advertising prevention also exposed positive showing images attractive men AIDS,11874.0,0.09135008,0,0.22500688,0.038489375,0,0,1,0.20407403,0.04498671,2003.0
15165,29224,13853693,/m/03cl8_2,Happiness,2007.0,8313363.0,121.0,['Korean Language'],['South Korea'],"['Romance Film', 'Drama']",2000.0,Asia,"['Romance', 'Drama']",stricken terminal disease Youngsu leaves careless high life city livein girlfriend dwindling business retreats sanatorium countryside order treat illness meets young woman resident patient Soon develop feelings leave sanatorium together live small cozy farm house health improves dramatically Youngsu’s friends city come visit starts wonder abandon mundane rural village return former lifestyle,2575.0,0.12298064,0,0.10134669,0.049016744,0,0,1,-0.007164033,0.24803427,2007.0
15452,29790,35012925,/m/0j67gjb,Une Fenêtre ouverte,2005.0,,52.0,"['French Language', 'Spanish Language', 'Wolof Language']","['France', 'Senegal']",['Documentary'],2000.0,Europe,['Documentary'],madness described possible express pain entails 1994 fall prey illness Khady Sylla met Aminta Ngom exhibited madness freely without fear provocation years suffering Aminta window world,4156.0,0.13542417,0,0.095216244,0.12710722,0,0,1,0.099803485,0.049744863,2005.0
15802,30491,21549300,/m/05h4xnq,The Milk of Sorrow,2009.0,,94.0,"['Quechua', 'Spanish Language']","['Spain', 'Peru']","['Music', 'Drama', 'World cinema']",2000.0,Europe,"['World', 'Drama', 'Musical']",Fausta suffering rare disease called Milk Sorrow transmitted breast milk pregnant women abused raped soon pregnancy living constant fear confusion due disease must face sudden death mother chooses take drastic measures follow mothers footsteps,18155.0,0.12311849,0,0.06887846,0.07436462,0,0,1,0.13543624,0.029698491,2009.0
16023,30898,24724201,/m/080pqkr,Thursday's Child,1983.0,,100.0,['English Language'],['United States of America'],"['Film adaptation', 'Drama', 'Television movie']",1980.0,North America,"['Film adaptation', 'Drama', 'Television']",Sam Alden 17yearold high school star player baseball seems However family notices often bothered fits coughing Worried parents decide take hospital shocked find life threatening heart disease Sam trouble dealing illness pretends still joyful teenager parents worrying even already health detoriating though eventually revealed needs heart transplantation wants survive beginning long mental physical exhausting journey including countless operations tests applies donors Even final operation Sam forced deal several setbacks life,22063.0,0.12928516,0,0.05314052,0.06929499,0,0,1,0.07710763,0.1359444,1983.0
16380,31608,31558295,/m/0glrxnq,Pak! Pak! My Dr. Kwak!,2011.0,,,[],[],"['Comedy film', 'Fantasy']",2010.0,Unknown,"['Comedy', 'Fantasy']",Angelo dreams creating medicine could cure father’s illness knowledge medicinal herbs makes living faith healer Everyone believes except Cielo Delos Santos doctor swears everything uncover Angelo’s secret Things get little complicated Angelito exiled angel comes earth help Angelo become better man three try achieve goals realize need willing admit,11317.0,0.115512185,0,0.12700373,0.05125933,0,0,1,0.12372641,0.07584536,2011.0
16557,31973,7325969,/m/03m3rwq,At Night,2007.0,,39.0,[],['Denmark'],"['Short Film', 'Drama', 'Slice of life story']",2000.0,Europe,"['Short Film', 'Drama', 'Slice of life story']",Three young women ages 18 20 diagnosed cancer days Christmas New Year three girls manage deal positively situation thanks company,35988.0,0.08582601,0,0.07410727,0.10872759,0,0,1,0.26219898,-0.018504452,2007.0
17157,33103,3377341,/m/098dt4,Shakha Proshakha,1990.0,,130.0,['Bengali Language'],['India'],"['Family Drama', 'Comedy-drama']",1990.0,Asia,"['Drama', 'Family']",Ananda Majumdar wealthy retired industrialist suddenly falls ill ceremony honor seventieth birthday Three sons rush immediately bedside fourth son Proshanto already lives father Considered family failure spends time listening music considered mentally ill two eldest sons businessmen live corrupt lives want father uncompromising moralist believes work honesty find youngest four weary office life would love become actor family meal picnic tensions accentuated Waiting resolution fathers health crisis four brothers families reminisce relive ideological differences,31864.0,0.16290137,0,0.18397705,0.06678434,0,0,1,0.20979163,0.13479231,1990.0
18474,35675,26256737,/m/0b756sp,Papam Pasivadu,1972.0,,,['Telugu language'],['India'],['Drama'],1970.0,Asia,['Drama'],Venugopal Janaki loving couple get baby boy lot happiness heart childhood attacked Tuberculosis planned get best treatment According advise family doctor send Europe pilot plane crashes desert due sudden heart attack pilot boy face several obstacles finally survives meet parents happily,9681.0,0.19183081,0,0.16566777,0.12655625,0,0,1,0.1703987,0.081897125,1972.0
18518,35769,13038633,/m/02z48b6,Crazy Sexy Cancer,2007.0,,90.0,['English Language'],['United States of America'],"['Illnesses & Disabilities', 'Biography', 'Documentary']",2000.0,North America,"['Illnesses & Disabilities', 'Documentary', 'Biography']",Crazy Sexy Cancer personal video diary Kris Carr young actress photographer filmmaker Carrs struggle cancer begins visit doctor following particularly difficult yoga class Initially thinking yogarelated injury Carr devastated learn rare form cancer epithelioid hemangioendothelioma Despite rarity Carr told tumors behaving aggressively doctor advises watch wait two months tests determine whether tumors change grow remain sameCarr Kris Crazy Sexy Cancer Tips Skirt Publications 2007 first stop doctors office shopping trip organic grocer Whole Foods careful precise monitoring food intake allows sense control finds comforting,12242.0,0.10357079,0,0.23300385,0.037663415,0,0,1,0.014518324,-0.02887138,2007.0
18552,35837,28740183,/m/0cz8c4p,La porta del cielo,1945.0,,88.0,[],['Italy'],['Drama'],1940.0,Europe,['Drama'],story pilgrimage train full sick maimed people headed see “Nostra Signora de Lourdes” Rome Italyhttpwwwfilmaffinitycomesfilm891900html,13159.0,0.10757959,0,0.07661465,0.07890477,0,0,1,0.020917818,0.10003651,1945.0
18566,35866,35004600,/m/0j65lbm,De Corpo e Alma,2010.0,,57.0,"['Portuguese Language', 'Spanish Language']",[],['Documentary'],2010.0,Unknown,['Documentary'],film tells story Victoria Mariana Vasco three physically disabled young Mozambicans live outskirts Maputo daily basis must face endless list physical physiological emotional obstacles find solution way means work activities attitude film explores way see people poses universal questions accepting oneself find one’s place society,10649.0,0.13493812,0,0.035674404,0.160104,0,0,1,0.1838813,0.13278472,2010.0
18567,35867,31796428,/m/0gtwy9h,Racing Luck,1941.0,,66.0,['English Language'],['Australia'],"['Comedy film', 'Adventure']",1940.0,Oceania,"['Comedy', 'Action/Adventure']",Two World War veterans Blue Darkie save old race horse put Bluey restores healthy using potions used camels war horse starts win races Darkie gets excited suffers stroke dies,13116.0,0.22980538,0,0.14531143,0.35576415,0,0,1,0.09763993,0.11441502,1941.0
18586,35897,26387200,/m/0bbw5dq,Last of the Living,2008.0,,88.0,['English Language'],"['Australia', 'New Zealand']","['Horror', 'World cinema', 'Cult', 'Comedy', 'Zombie Film', 'Black comedy']",2000.0,Oceania,"['Comedy', 'Zombie Film', 'World', 'Horror', 'Cult']",contagious virus spread throughout land turning everybody bitten zombies Morgan Ash Johnny believe humans left spend time lounging mansions playing video games stumble upon scientist Stef claims cure three decide help save mankind whilst trying win affections,1748.0,0.21491626,0,0.13129282,0.20443663,0,0,1,0.13104026,0.15562007,2008.0
18899,36505,7123387,/m/0h5b5r,Wedding Trough,1974.0,,80.0,[],['Belgium'],"['Experimental film', 'Romance Film', 'Horror', 'Avant-garde']",1970.0,Europe,"['Horror', 'Romance', 'Avant-garde', 'Experimental film']",man lives unusual lifestyle rural farm Belgium fastens doll heads pigeons collects waste glass jars beheads hen also enamoured sow lives farm rolls mud manure copulates sow births litter piglets awkwardly tries spoonfeed milk energetic piglets prefer drink bowl piglets prefer mother man soon hangs sow discovers piglets hanged dead goes mad grief runs squealing falls muddy pit drowns man searches disturbed find dead drags body hole buries body makes feeble attempt burying nearby grief turns rage rushes around farm smashing personal effects including jars detritus prepares tea feces urine consumes gusto immediately becomes ill Finally climbs ladder hangs spirit immediately floats skyward,27199.0,0.10595736,0,0.09214845,0.14014351,0,0,1,0.1532279,0.059596203,1974.0
19312,37329,24577134,/m/080cd5p,The Healer,1935.0,,76.0,[],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",1930.0,North America,"['Romance', 'Drama']",Ralph Bellamy Healer 1930s morally uplifting potboiler Bellamy doctor come home warm springs try heal children unnamed crippling disease runs destitute camp children assisted Evelyn looks upon Doc great man Mickey Rooney Jimmy paraplegic kid Doc promises cure little triangle interrupted rich girl Joan cons good Doc building sanitorium wealthy fathers money Doc momentarily swayed comes senses forest fire threatens original cabins around warm spring treatment Jimmy pays Jimmy rides bicycle save day Doc realizes true love Evelyn selfinterested Joan,61.0,0.18681183,0,0.097035386,0.18330613,0,0,1,0.18480244,0.06627715,1935.0
19432,37587,35004515,/m/0g4twgd,Dance To The Spirits,2009.0,,79.0,['French Language'],['Spain'],['Documentary'],2000.0,Europe,['Documentary'],Evuzok tribe south Cameroon two kinds diseases cured different ways natural ones ones night world caused sorcery Dance Spirits story Mba Owona Pierre village chief ngengan deals sicknesses come night world spirits live attack people Pierre special gift responsibility towards fellow villagers dance spirits main healing ritual,23416.0,0.1930501,0,0.24577564,0.09287685,0,0,1,0.20429738,0.107913345,2009.0
19673,38048,30137103,/m/0g53spr,The Heart Specialist,2006.0,1103037.0,100.0,['English Language'],['United States of America'],"['Comedy film', 'Drama']",2000.0,North America,"['Comedy', 'Drama']",modern comedy everyday perils first year medical residents shabby south Florida hospital Wood Harris Chief Resident teaches trainees save lives take seriously hiding chilling secret,8734.0,0.110181734,0,0.09413242,0.08495979,0,0,1,0.06095539,0.026875902,2006.0
