Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,plot_summary
26378188,/m/0bbtf8c,Ana Horra,,,,['Arabic Language'],['Egypt'],['Drama'],,Africa,['Drama'],"The film is an account of a college girl's frustrations with the predominantly male patriarchal system in Egypt. Released in 1959, the film captures much of the feminist sentiments of the 1960s and its widespread fervor in Egypt. The film's protagonist, Aminia, played by Lubna Abdel Aziz, is a young woman living with her aunt's family which includes her uncle and her cousin. The men in her life further reinforce the themes of male dominance in the film with their restriction on her life."
33391353,/m/0h940yr,FC Venus,2005.0,,114.0,['Finnish Language'],['Finland'],"['Sports', 'Romance Film', 'Comedy film']",2000.0,Europe,"['Comedy', 'Romance', 'Sports']","Pete is a football enthusiast, who plays as a goalkeeper for FC HeMan, a team playing in the lowest possible league. His girlfriend, Anna, hates the whole sport. Pete and his teammates are planning to travel to watch the Football World Cup held in Germany. Anna is not excited about Pete's plan to leave her alone for the summer. Therefore Anna decides to present a challenge to Pete: She will form a team from the wives and girlfriends of the FC HeMan players, and then the women's team  would play against FC HeMan. If the women's team wins, the men will have to give up football, and if the men's team wins, the women will never complain about their hobby."
22501388,/m/05zw16l,Angel Baby,1961.0,,81.0,[],['United States of America'],"['Drama', 'Film adaptation']",1960.0,North America,"['Drama', 'Film adaptation']",A woman who believes she has been chosen by God to heal people is taken in by a greedy promoter and his shrewish wife to make the rounds of the rural South.
1291998,/m/04ql59,Lisístrata,2002.0,,89.0,"['Catalan language', 'Spanish Language']",['Spain'],['Comedy'],2000.0,Europe,['Comedy'],"It is the year 411 BC and the Peloponnesian War between Sparta  and Athens has been raging for some 20 years. The women who want to see the conflict finally ended use a trick to make their husbands comply: led by the Feminist Lisístrata , they barricade themselves on the Acropolis, where the Athenian treasure is kept, and refuse to have sex with their husbands until peace is restored. The men soon sport gigantic erections, which as in Aristophanes' play are depicted by huge prosthetics that protrude from under the actors' clothes. This unfortunate state of ""blue balls"" hinders them in their capacity to fight. Luckily, the Spartans have the same problem. To the rescue comes Hepatitos , the local homosexual and transvestite, who disguises himself as a medical doctor and advises the generals to order circumstantial homosexuality as a way to relieve the pressure in their men. At first, the soldiers refuse, but quickly warm up to the idea &mdash; and soon everyone lives rather happily in male&ndash;male relationships. The women are not amused by this, as their plan has been foiled. However, as the soldiers begin to fall in love with enemy soldiers instead of fighting them, peace is finally established. The women end their strike  and it is hinted that in the future, homosexual and heterosexual relationships will be regarded as relatively exchangeable. While the film is primarily a bawdy comedy , it also contains interesting tidbits of historic truth, such as a relatively accurate life-size replica of the Pallas Athene statue by Phidias in the Parthenon. The scene in which one soldier is about to kill an enemy fighter, but is moved by his beauty so much that he spares him and arranges a tête-à-tête with him after the battle, can be seen as being based on the legend of Achilles and Troilus, son of Priam."
23273173,/m/065zszl,Parshuramer Kuthar,1989.0,,,['Bengali Language'],['India'],"['Drama', 'Art film']",1980.0,Asia,"['Art film', 'Drama']","The film is about Lakkhi  a Bengali village woman whose husband fell from a roof while she was expecting her first baby, and has remained cripple ever since. She has lost her baby from the shock, and as a meagre compensation, is offered work as a wet-nurse in middle-class families where presumably women have other things to do than feed their children. Perhaps because of the social difference, she is in no position to resist the advances from the “gentlemen” who take advantage of her presence, and she soon finds herself caught in a system whereby if she wants to bring some cash home, and feed an ailing husband, she needs to continue to breast-feed. Naturally this can only be achieved if she delivers again, and so she does. But she has no children. One day, before important elections, alongside with a street-cleaning programme, she is asked to leave town because she’s a prostitute. She then tries to meet the “gentlemen” who formerly used to be pleased with her in more than one way, but all of them reject her, now that the word “prostitute” has been pronounced publicly. She will end up a pensioner in the brothel and the last picture is that of one young man coming to look at her, a young man whom she had lovingly suckled when he was a baby.{{cite web}}"
11142318,/m/02r1f7s,The Valiant,1929.0,,66.0,['English Language'],['United States of America'],"['Drama', 'Black-and-white']",1920.0,North America,"['Drama', 'Black-and-white']","A man condemned to execution  tries to convince two women  and that he is not their son and brother, and that they must get on with their lives."
7324939,/m/0kv52q,Navarasa,2005.0,,99.0,"['Tamil Language', 'English Language']",['India'],['Drama'],2000.0,Asia,['Drama'],"The film revolves around the story of a young girl Shweta  taking her first steps towards adulthood. Ready for the adventure, the thirteen year old is upbeat, however soon discovers that every night, her uncle Gautam  transforms himself into a woman to lead a completely different life. When Shweta confronts Gautam on the matter, Gautam tells her he wishes to run away and marry Aravan at a local festival, the Koovagam Festival. The festival is held annually where people of the third gender regularly meet to re-enact the story of Aravan, a character from the epic Mahabharata. Shweta decides to find her uncle and bring him back home, and along the way, she makes new friends of the third gender, and discovers a whole new culture."
3412203,/m/09b404,Zombie High,1987.0,,93.0,['English Language'],['United States of America'],"['Zombie Film', 'Horror', 'Teen']",1980.0,North America,"['Horror', 'Teen', 'Zombie Film']","A teenage girl gains a scholarship to an all-male boarding school, but soon discovers that her classmates are becoming personality-less drones. As she investigates the school, she discovers the faculty may be experimenting on students."
29460891,/m/0b_ldgm,Mother Earth,2010.0,,62.0,"['English Language', 'Spanish Language']",['Mexico'],"['LGBT', 'Fictional film', 'Drama', 'Documentary']",2010.0,North America,"['Drama', 'Documentary', 'Fiction', 'LGBT']","Tierra Madre is based on Aidee Gonzalez’s true life, a woman living on the Mexican border towns of Tecate and Tijuana, determined to raise her children with her female partner. This narrative feature makes the strong case of the strength, the independence and the solidarity that exits among women of all ages."
19666807,/m/04n5_q5,The World Unseen,2007.0,,110.0,['English Language'],"['South Africa', 'United Kingdom']","['LGBT', 'Feature film', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Gay Themed', 'Romance Film']",2000.0,Africa,"['Period', 'Drama', 'Gay', 'Feature film', 'Romance', 'LGBT']","In 1950s South Africa, a land torn apart by apartheid, Amina epitomizes individuality and freedom. She runs the Location Café, a haven of fun, food and festivities open to all. Amina defines her own laws and lives on her own terms undeterred by the reproving police and the disparaging Indian community. Miriam demurely follows conventions and makes no demands on life. Her world is confined to being a doting mother to her three children and a subservient wife to her chauvinistic husband Omar. Amina has a covert business partner Jacob. By virtue of being ‘coloured’ he is not allowed to own a business. Jacob fancies a local white postmistress Madeleine but their desire to pursue a relationship is thwarted by the indignities and injustices of the prevalent laws. Omar’s sister Rehmat marries a white man against rules that forbid mixed marriages. When she needs protection from police Amina shelters her. Amina’s charm and strength of character captivate Miriam. When Amina accepts a farming job in her backyard Miriam secretly rejoices at the opportunity to connect with her. Amina notices Miriam’s inherent kindness and silent dedication and the mutual attraction between them grows. They bare their hearts to each other and their emotions get entangled. They contrive another reason to meet – driving lessons. The inescapable social distance between them makes them question their feelings but in the midst of hatred and oppression their only refuge is love. In the resplendent South African landscape with retro music strewn in the background, The World Unseen explores Miriam’s relationship with Amina and how it empowers her to make personal choices that change her world."
15397651,/m/03m717x,The Wildcats of St Trinian's,1980.0,,91.0,['English Language'],['United Kingdom'],['Comedy'],1980.0,Europe,['Comedy'],"The girls of St. Trinian’s hatch yet another fiendish plot – a trade union for British schoolgirls. Their friend and mentor, Flash Harry, suggests a plan which involves kidnapping girls from other rather more respectable colleges and substituting their own ""agents"". Thus begins a hilarious, often bloody, battle of wits as the girls meet resistance not only from Olga Vandermeer, their Headmistress, but from the Minister of Education, a private detective and an oil sheikh. Despite all his desperate efforts to foil the conspiracy, the Minister has to face a growing realisation that the girls’ demands will have to be met - for him this will mean a very great and very personal sacrifice."
15371010,/m/03m6fq_,Be a Wicked Woman,1990.0,,98.0,['Korean Language'],['South Korea'],"['Crime Fiction', 'Mystery', 'Drama']",1990.0,Asia,"['Drama', 'Fiction', 'Mystery']",Two women with unfaithful husbands make a deal to kill each other's husbands.Synopsis from {{cite web}}
22080792,/m/05pb76j,One Woman Show,2007.0,,15.0,['English Language'],['United Kingdom'],"['Short Film', 'Crime Fiction', 'Horror', 'Thriller', 'Mystery']",2000.0,Europe,"['Thriller', 'Short Film', 'Fiction', 'Mystery', 'Horror']","One Woman Show is a short drama about a woman played by Helen Fullerton  who finds herself handcuffed to a chair in a candlelit room full of images of naked girls. Sat opposite her is a man, played by Nathan Head (The Archangel Murders,http://www.joblo.com/arrow/index.php?id14671 BBC's [[Doctors , who doesn't seem to want to talk, next to him is an empty bottle of Vodka and pills. We soon discover that there is a darker and less-obvious reason as to why they are both there."
31322545,/m/0gjc97n,Jacke wie Hose,1953.0,,87.0,['German Language'],['German Democratic Republic'],['Comedy film'],1950.0,Europe,['Comedy'],"After a new government law forbids women to operate heavy machinery in steel factories, a group of female workers that is determined to lift the ban proposes a competition to their male counterparts: those who will produce the greatest quantity of steel will win. The men are certain that they will be victorious. One of them, Ernst Hollup, is angered by his wife's involvement with the other team, and he demands that she will resign and become a housewife. The women develop a wagon that carries the molten iron to the steel furnace and greatly simplifies their work. They win the competition, as well as the respect of the men. The government lifts the ban."
1849364,/m/060vcg,When I Fall in Love... with Both,2000.0,,,[],['Hong Kong'],['Chinese Movies'],2000.0,Asia,['Chinese Movies'],"This feminist Hong Kong film comprises three separate stories telling of the predicament of modern women when they have more than one choice of a partner. In Singapore, Fann Wong is a reporter who falls for a shy baker  while she’s seeing her suave co-worker . Meanwhile, in Hong Kong, Theresa Lee is about to marry, but falls for her fiancé's twin brother . And finally, in Macau, Michelle Reis is stuck between Alex Fong and David Wu, though not in the same way the other two women are."
32967274,/m/0h55b74,Caught in the Net,1928.0,,,"['Silent film', 'English Language']",[],['Silent film'],1920.0,Unknown,['Silent film'],"Society girl Phyllis Weston is loved y two men, handsome Jack Stacey and villainous Robson. In a yacht race, Robson tries to sabotage Jack's boat but fails. Robson then tries to get his sister to trap Jack in a comprising situation, but is unsuccessful. The story includes a yacht race at St Kilda and a rescue from drowning at Portsea.{{cite news}}"
35687146,/m/0jkx344,Woman by Woman: New Hope for the Villages of India,2001.0,,28.0,"['Hindi Language', 'English Language']",['United States of America'],"['Short Film', 'Documentary']",2000.0,North America,"['Documentary', 'Short Film']","The film follows several women from small villages in India who come out of seclusion to serve their communities by teaching, particularly to other women, about family planning resources. The women are trained through Janani which is a non-profit health organization founded in the state of Bihar, India by way of DKT International. The women become rural medical practitioners and counselors.<ref namehttp://www.almanacnews.com/morgue/2001/2001_03_21.film.html|workFadiman film on women of India premieres March 29| dateApril 30, 2012}}<ref namehttp://www.rediff.com/news/2001/mar/31usspec.htm|workThe Harsh Days of Their Lives |dateApril 30, 2012}}"
10791913,/m/02qq32h,Aval Appadithan,1978.0,,,['Tamil Language'],['India'],['Drama'],1970.0,Asia,['Drama'],"The film revolves around the lives of 3 people. The central character is a woman, played by Sripriya. Raised in a dysfunctional family with a wimp of a father and a philandering mother, she hurtles from one disastrous affair to another. As the movie begins, she has denegerated into a cynical, man-hating 'modern' woman. Into her life enter two radically different men. One of them is her boss , who owns the advertising agency that she works for. He is a prototype of the successful man - money-minded, opinionated, arrogant and a male chauvinist. In sharp contrast, Kamal Hassan, who has come to Chennai from Coimbatore to make a documentary on women, is an early version of the metrosexual male. Sensitive and sincere, he believes his job has a purpose and is both shocked and amused at the cynical attitudes of the other two. As the movie begins, Sripriya has been drafted by Rajnikanth to assist Kamal Hassan in his documentary. As Kamal and Sripriya start working together, Kamal starts understanding the complex personality of Sripriya. He recounts these over his whiskey-and-cigarette conversations with Rajnikanth, as the latter keeps warning him to not get too involved with such women. As he states famously, ""Women should be enjoyed, not analysed"". Inevitably, Kamal Hassan falls for Sripriya. But Sripriya incurs the wrath of Rajnikanth. Just when it seems that she is about to lose her job, she seems to have a change of heart and starts courting Rajnikanth. Kamal Hassan is devastated to see that she has turned out to be just the sort of woman that Rajnikanth said she was - opportunistic, money-minded and fickle. The truth finally emerges that Sripriya was merely baiting Rajnikanth to teach him a lesson, but it comes too late for Kamal Hassan, who has already married a small town girl  identified by his parents. In a final discussion in Rajnikanth's car, Sripriya asks Saritha, ""What do you think of women's liberation?"". Saritha replies, ""Oh, I don't know anything about that"". Sripriya replies with a cynical ""No wonder you are happy"". The film ends with Sripriya standing on the road as the car carrying Rajnikanth and the married couple pulls away from her. A voice-over says, ""She died today. She will be reborn tomorrow. She will die again. She will be reborn again. That's how she is""."
34973410,/m/0j64rnr,Sabriya,1997.0,,26.0,['Arabic Language'],['Tunisia'],"['Short Film', 'Drama']",1990.0,Africa,"['Drama', 'Short Film']",The film explores the impact of the modern world on the traditional male society of the Maghreb. It is a film about men who prefer to live life as an abstract game and the free-spirited woman who changes all that.
22208658,/m/05q8n4w,Hineini,2005.0,,60.0,"['Hebrew Language', 'English Language']",['United States of America'],"['LGBT', 'Documentary']",2000.0,North America,"['Documentary', 'LGBT']","Hineini  chronicles the story of Izen's attempt to establish a gay-straight alliance at a Jewish high school in the Boston. The student, Shulamit Izen, enters 9th grade at The New Jewish High School  in Waltham, Massachusetts openly identifying as a lesbian. Set in an interview format, the Hineini documents Izen, her family, teachers, and other students who both support her campaign and those who oppose it. Among themes examined in the documentary is the Jewish community wrestling with the issues of pluralism and diversity."
4343437,/m/0by53f,The Smokers,2000.0,,90.0,['English Language'],['United States of America'],"['Black comedy', 'Comedy', 'Teen', 'Indie']",2000.0,North America,"['Indie', 'Comedy', 'Teen']","Three rebellious teenage girls decide to even the score in the battle of the sexes. Looking back a few years after the events depicted, Jefferson Roth tells the story of the last few months of her senior year at a Wisconsin boarding school when she and two girl friends, the naive Lisa and the outrageous Karen, conspire to use a pistol to turn the tables on males after a wealthy older man, with whom Karen had a one night stand, refuses to give her his home phone number. They stage a sexual assault on David, Lisa's on-and-off boyfriend, in an effort to try to be more like their male counterparts. But, it backfires, as all three girls learn they are not able to have sex the way they feel a man can. Their unfaithfulness to their own objective is summed up in Karen's words, just prior to her tragic ending, ""I wish I had a boyfriend."""
23815816,/m/06_xdzh,The St. Tammany Miracle,1994.0,,90.0,[],['United States of America'],"['Sports', 'Family Film', 'Family Drama', 'Drama']",1990.0,North America,"['Family', 'Drama', 'Sports']","The film focuses on the basketball team of an Episcopalian all-girl high school, where they try to make a name, despite only a little funding. the team's new female coach soon realizes she will have to work very hard if she wants the team to become a success.Review Summary The New York Times"
19900467,/m/04qb9_1,68 Pages,2007.0,,92.0,['Hindi Language'],['India'],"['LGBT', 'Drama', 'Social problem film']",2000.0,Asia,"['Social', 'Drama', 'LGBT']","A counselor’s ethics demand that she maintain confidentiality, be objective and not get emotional. But for a sensitive young woman like Mansi it is difficult to remain unaffected. Her true feelings are reflected in 68 pages of her personal diary. Through these pages we see the stories of Paayal, a commercial sex worker; Nishit, an intravenous drug user; Kiran, a gay man; and Umrao, a transsexual bar dancer &mdash; stories of being marginalized and discriminated before and after becoming getting HIV. These stories have the capacity to touch, heal, change lives and hopefully bring about a better understanding of their fight to live with dignity."
14746837,/m/03gwfbq,Gypped in the Penthouse,1955.0,,,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",1950.0,North America,"['Comedy', 'Short Film', 'Black-and-white']","At the Woman Haters Club, Larry and Shemp exchange stories of their disastrous encounters with a gold digger, who turns out to be the same woman . Jane became engaged to Larry, only to dump him when Moe shows up with a larger diamond ring. Shemp is a good samaritan, who winds up in Jane's apartment after a good deed, and chased by her husband Moe when he returns home early   After telling their stories, they drown their sorrows in beer, and Shemp and Larry are introduced by fellow club member Charlie , to the club's newest recruit: Moe."
12234896,/m/02vwyrx,Anokhi Raat,1968.0,,107.0,['Hindi Language'],['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1960.0,Asia,"['World', 'Drama', 'Romance']","The events depicted in the film take place on a single night and results in several characters sharing their life stories. It is a fascinating depiction of some of the challenges faced by the poor and by women in Indian society, some of which continue to this day.Movie synopsis"
3546400,/m/09kqbg,Busted,1996.0,,85.0,['English Language'],['United States of America'],"['Parody', 'Comedy']",1990.0,North America,"['Comedy', 'Parody']",The police force of the somewhat-quiet town of Amity decide to get crime off the streets and decide that the prostitutes are better off working out of the police station. The ladies take over several police duties to ensure their cover.
5109880,/m/0d329_,The Iron Ladies,2000.0,,104.0,['Thai Language'],"['Thailand', 'Taiwan']","['LGBT', 'Sex comedy', 'World cinema', 'Gay', 'Sports', 'Gay Interest', 'Comedy', 'Gay Themed']",2000.0,Asia,"['Sports', 'Sex', 'Gay', 'Comedy', 'World', 'LGBT']","The film was released in 2001 and is set in 1996, when the real team competed and won the national championships in Thailand. The two main characters, Mon and Jung, play two gay transvestites, who had been constantly overlooked by volleyball coaches because of their appearance. However, when a local team changes coaches, the new coach holds tryouts for a new team. When Mon and Jung are selected, most of the old players resign, leaving the new coach, Coach Bee, in a sticky predicament. Mon and Jung are then forced to enlist the help of other gay and transsexual friends who they used to play volleyball with in university. These new players include Wit, who hasn't told his fiancée he is gay, Pia, a transsexual dancer and Nong, a gay army conscript. When the competition begins, all but one player in the team are gay or transsexual. Because of their appearance on court, many of the match officials intend to ban the team, soon dubbed ""The Iron Ladies"", from the tournament. However, seeing how much the team is liked by the crowd soon changes many of their opinions. At the end credits of the film, the real ""Iron Ladies"" are shown as they were at the time of making the film."
21292979,/m/05f7sby,Men and Women,1999.0,,89.0,['Standard Mandarin'],['China'],"['LGBT', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Chinese Movies']",1990.0,Asia,"['Drama', 'Chinese Movies', 'Comedy', 'World', 'Romance', 'LGBT']","Men and Women follows the travels of a young homosexual man, Xiao Bo, who goes to Beijing in search of a job. There he is taken in by Qing Jie, who not only gives him a home in her apartment, but also a job in her clothing store. While she tries to set Xiao Bo with her friend A Meng, Xiao Bo resists and eventually moves out when he is assaulted by Qing Jie's husband. He moves in with his friend, Chong Chong, with whom a romantic relationship is kindled. Qing Jie, meanwhile, discovers that she may have feelings for A Meng, and decides to leave her husband."
26392517,/m/0bbvf6x,Crazy Moon,1987.0,,90.0,[],"['United States of America', 'Canada']","['Romance Film', 'Melodrama', 'Drama']",1980.0,North America,"['Drama', 'Romance']","A rich but slightly odd teenager has various adventures with his older brother leading him astray. One day while stealing a mannequin from a clothes store, he falls for the deaf female employee. The story follows their relationship as each of them learn from the others strengths and weaknesses."
16167639,/m/03wbrjb,Whistle,2002.0,,153.0,['Tamil Language'],['India'],"['Thriller', 'Crime Fiction', 'Drama', 'World cinema', 'Crime Thriller']",2000.0,Asia,"['Drama', 'World', 'Thriller', 'Fiction']","The film starts of with serial murders in a college campus. A figure dressed in black and silver clothes similar to Ghostface is responsible for killing. Many believe it is the work of ""Naga"", a ghost. But few students say there is someone behind this killings. In the flashback, a girl is sent to a boarding school. Her younger sister is Sherin. Gayatri Raghuram and her friends who are seniors in that school tease the new girl by saying they have a nude photo of her. Unable to bear this, she commits suicide. Sherin along with the hostel warden comes to take revenge against the group of friends which made her sister attempt suicide. The comedy track of the movie follows the theme of the Hollywood movie What Women Want."
