Unnamed: 0.1,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,Plot_summary,level_0,vietnam,cold_war,irak_war,ww2,technology,economy,health,gender_equality,migration,year
2762,5307,13401806,/m/03c43qk,Too Much Sex,2000.0,,84.0,['English Language'],['Canada'],"['Romantic comedy', 'Sex comedy', 'Comedy']",2000.0,North America,"['Sex', 'Romance', 'Comedy']",Allgood Butts young promiscuous male hairdresser whose goal life sleep many women possible guardian angel approve philandering confronts sex 390th woman telling sleeps another woman hell die Allgoods struggle temptation becomes even difficult two attractive women enter life,17143.0,0.11885768,0,0.20424849,0.18815476,0,0,1,1,0.06306693,2000.0
4125,7991,26245806,/m/0b7468l,Cruel and Unusual,2006.0,,60.0,['English Language'],['United States of America'],"['LGBT', 'Crime Fiction', 'Documentary']",2000.0,North America,"['LGBT', 'Fiction', 'Documentary']",According film prisoners United States incarcerated mens womens prisons depending biological sex gender identity result preoperative trans women incarcerated mens prisons trans men womens prisonsCite web title Outcast Films date httpwwwoutcastfilmscomfilmscubackgroundhtml accessdate offCite web,23740.0,0.115198575,0,0.043568093,0.14854178,0,0,0,1,0.09341569,2006.0
4291,8321,390693,/m/022npf,Born in Flames,1983.0,,90.0,['English Language'],['United States of America'],"['LGBT', 'Science Fiction', 'Drama', 'Comedy', 'Feminist Film', 'Dystopia']",1980.0,North America,"['Comedy', 'Drama', 'Science Fiction', 'Dystopia', 'Feminist Film', 'LGBT']",plot concerns two feminist groups New York City voicing concerns public pirate radio One group led outspoken white lesbian Isabel operates Radio Ragazza group led softspoken AfricanAmerican Honey operates Phoenix Radio local community stimulated action worldtraveling political activist Adelaide Norris arrested upon arriving New York City airport suspiciously dies police custody Also Womens Army led Hilary Hurst advised Zella initially Honey Isabel refuse join group along Norris radio stations investigation callous FBI agent progress tracked three interns Becky Johnston Pat Murphy socialist newspaper run screenwriter Ed Bowes go far get fired story involves several different women coming different perspectives attempts show several examples sexism plays dealt direct action famous scene one two men attacking woman street dozens women bicycles whistles come chase men away comfort woman women movie different ideas done know government take care movie shows women organizing meetings radio shows creating art wheatpasting putting condom penis wrapping raw chicken processing plant etc film portrays world rife violence women high female unemployment government oppression women film start get together make bigger impact means would call terrorism Ultimately radio stations suspiciously burned Honey Isabel team broadcast Phoenix Ragazza Radio stolen moving vans also join Womens Army sends group terrorists interrupt broadcast President United States proposing women paid housework followed bombing antenna top World Trade Center prevent additional destructive messages mainstream,1399.0,0.028810576,0,0.06656088,0.10962529,0,0,0,1,-0.053490054,1983.0
4873,9390,3256132,/m/091mnz,"Goodbye, Columbus",1969.0,22939805.0,102.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1960.0,North America,"['Comedy', 'Romance', 'Drama']",Neil Klugman highly intelligent working class army veteran graduate Rutgers University earns living library clerk falls love Brenda Patimkin wealthy student Radcliffe College home summer face obstacles Brendas family due differences class assimilation American mainstream imposing conflicts include morality propriety differences related premarital sex possibilities illtimed pregnancies,32867.0,0.19255668,0,0.1626136,0.116138965,0,0,0,1,0.097895026,1969.0
5138,9924,7681239,/m/0kvf4x,Kithakithalu,2006.0,,,['Telugu language'],['India'],"['Comedy of manners', 'Comedy']",2000.0,Asia,['Comedy'],Relangi Rajababu nice guy files case girl attempted rape succumb wished remain pure woman marries landing job SI parents force get married dowry useful sisters wedding girl wants marry wonder man enough since rejected girl like ends marrying rich plump girl Soundarya parents family threaten commit suicide doesnt accept proposal nice guy suddenly turns women wants divorce fat wife attempts make grant divorce whether turns new leaf rest story,6609.0,0.11891244,0,0.12625268,0.04353402,0,0,0,1,0.11489616,2006.0
5593,10834,9974147,/m/02pykqj,"One Potato, Two Potato",1964.0,,83.0,['English Language'],['United States of America'],"['Drama', 'Indie', 'Black-and-white']",1960.0,North America,"['Indie', 'Black-and-white', 'Drama']",story concerns difficulties faced interracial marriage AfricanAmerican office worker white divorcee climax film highly emotional courtroom custody case womans angry exhusband demands custody daughter charging childs welfare threatened environment created marriage black man,35701.0,0.13829124,0,0.04925552,0.07262362,0,0,0,1,0.0898877,1964.0
5956,11539,23273173,/m/065zszl,Parshuramer Kuthar,1989.0,,,['Bengali Language'],['India'],"['Drama', 'Art film']",1980.0,Asia,"['Art film', 'Drama']",film Lakkhi Bengali village woman whose husband fell roof expecting first baby remained cripple ever since lost baby shock meagre compensation offered work wetnurse middleclass families presumably women things feed children Perhaps social difference position resist advances “gentlemen” take advantage presence soon finds caught system whereby wants bring cash home feed ailing husband needs continue breastfeed Naturally achieved delivers children One day important elections alongside streetcleaning programme asked leave town she’s prostitute tries meet “gentlemen” formerly used pleased one way reject word “prostitute” pronounced publicly end pensioner brothel last picture one young man coming look young man lovingly suckled babycite web,1829.0,0.15264565,0,0.17216909,0.08271621,0,0,0,1,0.03728378,1989.0
6668,12908,34252872,/m/0hzmxwq,Brahma Puthrudu,1988.0,,,['Telugu language'],['India'],"['Family Film', 'Action', 'Adventure']",1980.0,Asia,"['Action/Adventure', 'Family']",Sreedevi daughter Kiranmayi mad woman Everyone makes fun Sreedevi knowing father doctor says mother become normal sees person responsible pregnancy process searching father Sreedevi meets Shakthi kind hearted gentleman always thinks helping others listening story decides help cost Shakthi falls category Sreedevi Shakthi child mother imprisoned trickery played deceitful father lost whereabouts Ammaduand Shakthi love Shakthi succeed finding Sreedevi’s father able meet mother,17567.0,0.07553667,0,0.115332454,0.05007743,0,0,0,1,0.056973122,1988.0
6705,12997,15101415,/m/03hhfjz,Aa Naluguru,2004.0,,,['Telugu language'],['India'],['Drama'],2000.0,Asia,['Drama'],Raghu Ramayya kind hearted idealistic person spends half income charity work wife Bharati two sons Chinna Raja daughter Revathi quite attitude children compel get money career education settling United States feels completely wrong forced keep aside morality get loan Kotayya Unable bear defeat ideology moral issues commits suicide day gives money children Rest film children wife realise greatness person perform final rituals death atlast every one realised death love affection come us love people society,18637.0,0.18059823,0,0.14564653,0.06404626,0,0,0,1,0.11576788,2004.0
7411,14354,29460891,/m/0b_ldgm,Mother Earth,2010.0,,62.0,"['English Language', 'Spanish Language']",['Mexico'],"['LGBT', 'Fictional film', 'Drama', 'Documentary']",2010.0,North America,"['Documentary', 'LGBT', 'Fiction', 'Drama']",Tierra Madre based Aidee Gonzalez’s true life woman living Mexican border towns Tecate Tijuana determined raise children female partner narrative feature makes strong case strength independence solidarity exits among women ages,22554.0,0.14087383,0,0.1521768,0.04484365,0,0,0,1,0.12546661,2010.0
7737,14997,15397651,/m/03m717x,The Wildcats of St Trinian's,1980.0,,91.0,['English Language'],['United Kingdom'],['Comedy'],1980.0,Europe,['Comedy'],girls St Trinian’s hatch yet another fiendish plot – trade union British schoolgirls friend mentor Flash Harry suggests plan involves kidnapping girls rather respectable colleges substituting agents Thus begins hilarious often bloody battle wits girls meet resistance Olga Vandermeer Headmistress Minister Education private detective oil sheikh Despite desperate efforts foil conspiracy Minister face growing realisation girls’ demands met mean great personal sacrifice,18621.0,0.046460208,0,0.1608079,0.174104,0,0,0,1,0.119405895,1980.0
8390,16200,7236691,/m/025wx2w,Anita and Me,2002.0,,92.0,['English Language'],['United Kingdom'],"['Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Film adaptation', 'Drama', 'Teen']",2000.0,Europe,"['Comedy', 'Film adaptation', 'Drama', 'Teen', 'Coming-of-age', 'Period']",Meena Kumar 12yearold Sikh girl lives family predominantly white workingclass fictional mining village Tollington Black Country 1972 Meena meets Anita white 14yearold girl Meena comes idolise However Meena finds harder harder fit Indian heritage keeps resurfacing Anitas new boyfriend proves hold strong racist attitudes toward regards darkies,4628.0,0.09906411,0,0.15189467,0.046406448,0,0,0,1,0.11219317,2002.0
8731,16867,12054477,/m/02vn8z8,You Are My Sunshine,2005.0,17530124.0,121.0,['Korean Language'],['South Korea'],"['Comedy-drama', 'Romance Film', 'Drama', 'Romantic drama']",2000.0,Asia,"['Romance', 'Drama']",Seokjoong farmer mid thirties desperate find wife settle backing scheme set Filipino bride falls head heels love local tabang delivery girl Eunha starts showering gifts Although Eunha initially unimpressed eventually kindhearted nature two get married couples marital bliss short lived however Eunha tests positive HIV tracked abusive exhusband takes away forces back prostitution,33165.0,0.20723996,0,0.2655519,0.0053254515,0,0,0,1,0.13301739,2005.0
8854,17109,12055899,/m/02vnbh2,Like a Virgin,2006.0,3547188.0,116.0,['Korean Language'],['South Korea'],"['Sports', 'LGBT', 'Coming of age', 'Drama', 'Comedy']",2000.0,Asia,"['Comedy', 'Sports', 'Drama', 'LGBT', 'Coming-of-age']",Chubby high school student Madonnadevotee Oh Dongku believes woman trapped mans body Living abusive alcoholic father Dongku works parttime saves money sex change surgery craves Despite told perfect physique ssireum Dongku interest taking sports finds upcoming ssireum tournament large cash prize going winner changes mind signs team,13809.0,0.0938385,0,0.18172559,0.005760948,0,0,0,1,0.056048546,2006.0
9094,17576,26616774,/m/0bhc09h,Sumangali,1940.0,,,['Telugu language'],['India'],['Drama'],1940.0,Asia,['Drama'],Satyam progressive man loved cousin Parvati Saraswathi Saraswati advanced thinking rich woman comes know married widowed child Parvathi orthodox woman sacrifices life Sathyam Saraswathi marry end supporting film theme widow marriages,34749.0,0.10149149,0,0.15499036,0.04796129,0,0,0,1,0.11494368,1940.0
9531,18430,31322545,/m/0gjc97n,Jacke wie Hose,1953.0,,87.0,['German Language'],['German Democratic Republic'],['Comedy film'],1950.0,Europe,['Comedy'],new government law forbids women operate heavy machinery steel factories group female workers determined lift ban proposes competition male counterparts produce greatest quantity steel win men certain victorious One Ernst Hollup angered wifes involvement team demands resign become housewife women develop wagon carries molten iron steel furnace greatly simplifies work win competition well respect men government lifts ban,24445.0,0.0783204,0,0.08781658,0.16836171,0,0,0,1,0.10736133,1953.0
9569,18504,1849364,/m/060vcg,When I Fall in Love... with Both,2000.0,,,[],['Hong Kong'],['Chinese Movies'],2000.0,Asia,['Chinese Movies'],feminist Hong Kong film comprises three separate stories telling predicament modern women one choice partner Singapore Fann Wong reporter falls shy baker she’s seeing suave coworker Meanwhile Hong Kong Theresa Lee marry falls fiancés twin brother finally Macau Michelle Reis stuck Alex Fong David Wu though way two women,13320.0,0.22514142,0,0.067510635,0.14678174,0,0,0,1,0.04453077,2000.0
9780,18912,33419269,/m/0h957kw,Fatima,2012.0,,,[],['Pakistan'],"['Short Film', 'Drama']",2010.0,Asia,"['Short Film', 'Drama']",Fatimahttpwwwnewsmixturecomfatimathefilm small town girl living slums Pakistan girl wants childhood become lady change socienty good means Fatima character motivational self constructed women fear anything tries remove Hypocrisy Pakistan Fatima show traditional events happening Pakistan also show good side Pakistani Culture Fatimahttpwwwfacebookcomfatimathemovieskapp277421612269975 AntiMuslim film issue political situation Pakistan film based Nonfictional characters story also gives clean message world women men society change entire prospective country small vision,33188.0,0.1382728,0,0.20238718,0.08698748,0,0,0,1,0.10700013,2012.0
9951,19267,2880326,/m/088rzc,Human Trafficking,2005.0,,,[],"['United States of America', 'Canada']","['Drama', 'Docudrama', 'Crime Drama']",2000.0,North America,['Drama'],Prague Czech Republic single mother Helena Isabelle Blais seduced successful handsome man travels spend weekend Vienna Austria sells Human Traffickers brought New York work sex slave Kiev Ukraine sixteenyearold Nadia recently finished school without fathers prior consent knowledge enters modelling competition selected bogus model agency travel New York selected candidates forced life sexual slavery Manila Philippines twelveyearold American tourist Annie Gray abducted front parents busy street sex traffickers forced child brothel primarily services sex tourists common girls become victims powerful international network sex traffickers lead powerful Sergei Karpovich New York third death young Eastern European prostitutes obstinate RussianAmerican NYPD agent Kate Morozov convinces Immigration Customs Enforcement Chief Bill Meehan hire promising would fight type crime would regret,8716.0,0.16525342,0,0.21275875,0.15586926,0,0,0,1,0.18476203,2005.0
10336,19956,34973410,/m/0j64rnr,Sabriya,1997.0,,26.0,['Arabic Language'],['Tunisia'],"['Short Film', 'Drama']",1990.0,Africa,"['Short Film', 'Drama']",film explores impact modern world traditional male society Maghreb film men prefer live life abstract game freespirited woman changes,28642.0,0.11808737,0,0.13882388,0.22620346,0,0,0,1,0.11944153,1997.0
10688,20640,4343437,/m/0by53f,The Smokers,2000.0,,90.0,['English Language'],['United States of America'],"['Black comedy', 'Comedy', 'Teen', 'Indie']",2000.0,North America,"['Teen', 'Comedy', 'Indie']",Three rebellious teenage girls decide even score battle sexes Looking back years events depicted Jefferson Roth tells story last months senior year Wisconsin boarding school two girl friends naive Lisa outrageous Karen conspire use pistol turn tables males wealthy older man Karen one night stand refuses give home phone number stage sexual assault David Lisas onandoff boyfriend effort try like male counterparts backfires three girls learn able sex way feel man unfaithfulness objective summed Karens words prior tragic ending wish boyfriend,3210.0,0.1767335,0,0.1985448,0.2199222,0,0,0,1,-0.00789332,2000.0
10971,21194,6804255,/m/0gpsrt,Three On A Couch,1966.0,,109.0,['English Language'],['United States of America'],"['Romantic comedy', 'Comedy', 'Slapstick']",1960.0,North America,"['Slapstick', 'Comedy', 'Romance']",Christopher Pride wants marry girlfriend Dr Elizabeth Acord However involved patients doesnt think would able leave live Paris year Pride decides solve patients problems finding merely despondent relationships go bad Therefore decides date women without Acords knowledge give back selfesteem less dependent doctor film comes climax women including psychiatrist assemble party Pride present quickly switches one character next depending woman present,3064.0,0.07520613,0,0.13916078,0.058178503,0,0,0,1,0.05397309,1966.0
11053,21345,7514906,/m/0kv9l8,Parthiban Kanavu,2003.0,,151.0,['Tamil Language'],['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2000.0,Asia,"['Romance', 'Drama', 'World']",Parthiban Srikanth recent college grad still young undeterred pressures real world hold one job long period time falls love girl Sneha sees bus loitering friends finds tastes matches perfectly parents fed ways force arranged marriage Parthiban surprised learn girl set one fell love Unfortunately realizes Sathya Sneha girl married different woman actually loves freespirited longlost twin Janani Sneha begins hate wife demure quiet avoids rebukes kind actions words miscommunication clever trick reveals fallen love wife,34285.0,0.20592579,0,0.17360741,0.092622235,0,0,0,1,0.11413136,2003.0
11075,21379,19900467,/m/04qb9_1,68 Pages,2007.0,,92.0,['Hindi Language'],['India'],"['LGBT', 'Drama', 'Social problem film']",2000.0,Asia,"['Social', 'LGBT', 'Drama']",counselor’s ethics demand maintain confidentiality objective get emotional sensitive young woman like Mansi difficult remain unaffected true feelings reflected 68 pages personal diary pages see stories Paayal commercial sex worker Nishit intravenous drug user Kiran gay man Umrao transsexual bar dancer mdash stories marginalized discriminated becoming getting HIV stories capacity touch heal change lives hopefully bring better understanding fight live dignity,32763.0,0.038728993,0,0.09870863,-0.013005795,0,0,0,1,0.06633319,2007.0
11227,21657,33184442,/m/0h64sh3,Karuvarai Pookkal,2011.0,,145.0,[],['India'],['Drama'],2010.0,Asia,['Drama'],Karuvarai Pookkal first Tamil film transgenders docufeature film illustrates pathetic life folklore transgenders India especially Tamil Nadu portrays critical situation family transgender child born discusses difficulties taboos bringing child difficulties child Julia Robert real Transgender plays part Gopi transforming transgender childhood adulthood Smile Vidya also known Saravana cite webcite weban upcoming music composer India composed music TamilEnglish Kannada Hindi films serials documentariesmainlisthttpenwikipediaorgwikiThomasRathnamDiscography,10314.0,0.10094309,0,0.15856037,0.09354605,0,0,0,1,0.112262845,2011.0
11594,22415,12457184,/m/02w6t29,Genesis,1986.0,,105.0,['Hindi Language'],['India'],['Art film'],1980.0,Asia,['Art film'],farmer weaver exchange products goods provided regular passing trader woman arrives forcing two men’s desires also urging obtain recompense trader visit village fair two men become acquisitive jealousies break pregnant woman simply ups leaves two men fight trader’s men attack enslave workers,3510.0,0.13272296,0,0.12680095,0.19046931,0,0,0,1,0.1672604,1986.0
11607,22446,33498195,/m/04j269f,Stray Cat Rock: Sex Hunter,1970.0,,93.0,['Japanese Language'],['Japan'],"['Thriller', 'Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Crime Thriller']",1970.0,Asia,"['Thriller', 'World', 'Japanese Movies', 'Action/Adventure', 'Fiction']",jeepdriving gang racists torment halfJapanese men try sell members female gang prostitutes group foreigners,7924.0,0.2315419,0,0.10237998,0.11933202,0,0,0,1,0.1221308,1970.0
12376,23892,16168372,/m/03wbs6g,Alaiyadikkuthu,2005.0,,,['Tamil Language'],['India'],['Drama'],2000.0,Asia,['Drama'],Brinda employee medical company ready treated door matter women exploitation atrocities brought male tracks man committed rape kills using potassium cyanide Businessman Police Commissioner Chief Minister fallen victim taken step life made miserable husband killed lecherous boss,5936.0,0.11541563,0,0.1808092,0.064393446,0,0,0,1,4.2542815e-05,2005.0
13374,25779,17991914,/m/047v3b0,Pink Collar,2006.0,,,['English Language'],['United States of America'],['Comedy'],2000.0,North America,['Comedy'],Take Hayden hard worker hates office politics Haydens career defined one small lasting workplace fiasco occurred years ago Trying get back companys good graces Hayden must compete best friend Claire promotion Claire ultimate competitor determined make VP time shes 30 – unexpectedly finds shes pregnant Claire begins wonder woman make choice career motherhood women watchful eye Eve ultimate political machine isnt afraid ruffle feathers establish place office hierarchy theres Alix newbie whos got everything going beauty MBA degree minority status compassion competition collide women must balance wonderful yet difficult issues arise youre working friends,253.0,0.10810372,0,0.13149552,0.16906998,0,0,0,1,0.11281584,2006.0
13922,26836,1453549,/m/052tn3,Normal,2003.0,,110.0,['English Language'],['United States of America'],"['LGBT', 'Drama', 'Television movie']",2000.0,North America,"['LGBT', 'Drama', 'Television']",Roy Applewood fainting night 25th anniversary shocks wife Irma revealing suffers gender identity disorder plans transition woman renamed Ruth Ruth tries keep family together Irmas initial reaction separate Patty Ann daughter accepting Wayne son struggles transition Ruth faces ostracism church work finds understanding boss minister end Irma discovers love transcends gender family survives,9190.0,0.009498357,0,0.21724962,0.08744088,0,0,0,1,0.083015986,2003.0
14134,27244,33109159,/m/0h65zhs,Lakirein,1954.0,,,['Hindi Language'],[],"['Family Film', 'Drama']",1950.0,Unknown,"['Drama', 'Family']",Ashok Kumar Nalini Jaywant Pran Durga Khote Ramayan Tiwari Cukoo Sulochana Latkar Yakub Kamal,15903.0,0.16283447,0,0.20419611,0.12654689,0,0,0,1,0.075455055,1954.0
14637,28205,25131141,/m/09gj1lp,Hard Lesbian: Quick and Deep,2005.0,,63.0,['Japanese Language'],['Japan'],['Japanese Movies'],2000.0,Asia,['Japanese Movies'],Reiko Office Lady feels alienated malecentric corporate society sexual abuse males daily commute disappointing romantic life coworker fiancee Aki meets woman commuter train introduces lesbian society engages relationship woman meets barcite web,6537.0,0.026522446,0,0.22573948,0.024613239,0,0,0,1,0.08161914,2005.0
14764,28448,15183799,/m/03hl5xq,Saath Saath,1982.0,,145.0,['Hindi Language'],['India'],['Drama'],1980.0,Asia,['Drama'],story simple man high moral values Avinash poor self respected guy policy earn learn excels studies wishes idealistic society live wants change world truth simplicity Movie beautiful Gazals Jagjit Singh Chitra Singh,14058.0,0.16459198,0,0.1732113,0.16192678,0,0,0,1,0.071344584,1982.0
14928,28754,12615952,/m/02wy2mt,Wild Side,2004.0,15355.0,94.0,"['French Language', 'English Language', 'Russian Language']","['France', 'Belgium', 'United Kingdom']","['LGBT', 'Erotic Drama', 'World cinema', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']",2000.0,Europe,"['Gay', 'Romance', 'Drama', 'World', 'Erotic', 'LGBT']",Stéphanie transsexual prostitute travels small town care sick mother joined two flatmates Algerian hustler AWOL Russian soldier men fall love Stéphanie decides relationship,36353.0,0.17443696,0,0.19808762,0.07887678,0,0,0,1,0.1283181,2004.0
15461,29810,27457042,/m/0c02p66,Hard Lesbian: Genuine Tongue Technique,1992.0,,60.0,['Japanese Language'],['Japan'],['Japanese Movies'],1990.0,Asia,['Japanese Movies'],Emi nude model falls love Mako promiscuous lesbian much drama Emi comes conclusion way Mako kill herref nameWeisserfirstYuko Mihara Weissertitle 190–191yearVital Books Asian Cult Cinema Publicationslocation1889288527,7330.0,0.1539064,0,0.25510514,0.12913406,0,0,0,1,0.089532584,1992.0
15746,30401,22643498,/m/05zr451,Pray the Devil Back to Hell,2008.0,,72.0,[],['United States of America'],"['History', 'Documentary']",2000.0,North America,"['Historical', 'Documentary']",group ordinary women Liberia led Leymah Gbowee came together pray peace Armed white Tshirts courage convictions demanded resolution country’s civil warAfrican Women Development Fund Leymah Gbowees leadership women managed force meeting President Charles Taylor extract promise attend peace talks Ghana Gbowee led delegation Liberian women Ghana continue apply pressure warring factions peace processCenter American Progress staged silent protest outside Presidential Palace Accra bringing agreement stalled peace talks Asatu Bah Kenneth featured film currently Assistant Minister Administration Public Safety Liberian Ministry Justicehttpunmilorg1articleaspid1 time president Liberia Female Law Enforcement Association inspired work Christian womens peace initiative formed Liberian Muslim Womens Organization work peaceUnited Nations Radio Working together 3000 Christian Muslim women mobilized efforts result women able achieve peace Liberia 14year civil war helped bring power countrys first female head state,29670.0,0.24363768,0,0.12837596,0.12586768,0,0,0,1,0.103230864,2008.0
