Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,plot_summary
36454836,/m/0k8vr2m,40 Point Plan,2012.0,,91.0,['English Language'],['United States of America'],['Drama'],2010.0,North America,['Drama'],"Set in 2017, TV news-magazine host David Potrero  looks back at the major changes in America and the rest of 153 allied nations after the implementation of the 40 Point Plan five years earlier. Throughout the movie, various  newscasters ""read into reality"" stories that reveal an alternative world enjoying the effects of plan. While set in the future, attention to real names makes the plan seem entirely possible. At the core of the plan is the 2012 formation National Employment Corporation of America, led by a who's who of famous celebrity billionaires--the dream team of executives. NECA solves the unemployment problem by hiring millions of American workers to use an expanded version of real technological advances to build housing, provide water, grow food and sell its many American made products in its own superstores throughout the country and around the world. What separates NECA from your average corporation is what it does with the distribution of its profits. One third of the profits go to the organization's charitable efforts, particularly the health care system. Essentially this is a complete alternative to the contemporary partisan political battles dividing America, providing real solutions that avoid the arguing. Many of the social ills affecting society are solved, not by the government, but by private enterprise.http://www.campcampaign.com/could-the-40-point-plan-work-in-the-real-world/ The story is brought to life by interviews with people affected by NECA's development, including a NECA executive, Dr. Kelly Rivers , a doctor in the medical program, Dr. Joe DelGado , a food skytower owner Nathan Kuthbert  and a formerly homeless ""success story"" Valerie Sinclair ."
189776,/m/019z8l,Underground,1995.0,171082.0,170.0,"['French Language', 'Serbo-Croatian', 'German Language', 'English Language', 'Serbian language']","['Serbia and Montenegro', 'Bulgaria', 'France', 'Germany', 'Serbia', 'Hungary', 'Yugoslavia']","['World cinema', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Political drama']",1990.0,Europe,"['Political', 'Drama', 'Comedy', 'War', 'World']","{{Plot|datePart One: War19411944Part Two: Cold War1961 Part Three: War  1992  The final section, set in 1992 at the height of the Yugoslav wars, sees Blacky as an embittered yet still patriotic warlord; he inadvertently orders the execution of Marko and Natalija who are still making a living as war profiteers, running guns for the various factions. In a surreal ending, all friends and family, living and dead, are reunited at Jovan’s wedding, where Ivan  ends the film with a closing monologue."
35052587,/m/0j65lkt,A Sting in a Tale,2009.0,,115.0,['English Language'],[],"['Thriller', 'Drama']",2000.0,Unknown,"['Drama', 'Thriller']",A twisted tale of two unemployed graduates who embark on a journey to make it in a world where you need more than what you have to get what you want.
6328860,/m/0g1872,Fatwa,2006.0,,91.0,['English Language'],['United States of America'],"['Thriller', 'Drama', 'Political thriller']",2000.0,North America,"['Drama', 'Thriller']",Junior Senator Maggie Davidson  faces a personal crisis. She creates a false terrorist plot to cover up her problem.
5021219,/m/0c_5rp,La Tragedia di un uomo ridicolo,1981.0,,116.0,['Italian Language'],['Italy'],"['Drama', 'Comedy']",1980.0,Europe,"['Comedy', 'Drama']","In a small Italian village, Primo runs a cheese factory, but one morning he witnesses his son kidnapped by terrorists. As the film progresses, he has two problems: paying the ransom the terrorists demand and trying to save his factory which might face bankruptcy. What's a businessman like him to do?"
19828161,/m/04q3s1k,"Benjamin Franklin, Jr.",1943.0,,10.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",1940.0,North America,"['Comedy', 'Short Film', 'Black-and-white']","The gang kids are upset that World War II is causing them deprivations and inconveniences. Organizing a fact-finding committee, Gang members Mickey, Froggy, Buckwheat, and Janet try to determine what to do about the present national crisis. With the help of a convenient copy of Benjamin Franklin's Poor Richard's Almanac, the kids stage a play in which they cathartically come to grips with the sacrifices indigenous to the war effort, and provide patriotic solutions to the situation."
26847186,/m/0bmh1nc,How I Got Lost,2009.0,,87.0,[],['United States of America'],"['Drama', 'Indie']",2000.0,North America,"['Indie', 'Drama']","The story involves a young disillusioned banker  as seen through the eyes of his sportswriting best friend , who has emotionally withdrawn since September 11, 2001 and the end of his post-9/11 relationship. When the two decide to leave town, the film becomes a road movie about the hidden gifts of getting lost.{{cite web}}"
28953446,/m/0dgn2_8,Ayer me echaron del pueblo,1982.0,,106.0,['Spanish Language'],['Colombia'],['Drama'],1980.0,South America,['Drama'],"Inspired by the lyrics of a popular nostalgic song, the film tells the story a family that is forced to leave their rural environment and escape to the big city due to pressure from a powerful landowner who deprives them of their meager properties. Overcome by the difficulties in their new hostile urban environment the family of peasants descends into a tragic circle of poverty. Trying to survive the man falls from underemployment to delinquency; the wife from working as a housekeeper to prostitution and their children end up in the stormy life of street children."
30356851,/m/0g5t4_p,Manikiakkallu,2011.0,,,['Malayalam Language'],[],"['Thriller', 'Family Film']",2010.0,Unknown,"['Family', 'Thriller']","The story happens in a government school that had a glorious past but is now on the verge of being shut down as there are fewer than 50 students enrolled there. The teachers have lost all hope about making a difference to the situation and are busy with their personal activities. Into this situation comes a young teacher  who makes a difference. The film has a happy ending. The film opened with highly positive reviews, and became a hit. The soundtrack of the movie was also interesting."
11378430,/m/02r9hx1,The Mouse on the Moon,1963.0,,82.0,['English Language'],['United Kingdom'],"['Parody', ""Children's/Family"", 'Drama', 'Comedy', 'Film adaptation', 'Political cinema', 'Family Film']",1960.0,Europe,"['Political', 'Film adaptation', 'Family', 'Drama', 'Comedy', 'Parody', 'Children']","Financial disaster looms for Grand Fenwick when the current vintage of its only export, wine, starts exploding in would-be consumers' faces. Prime Minister Mountjoy  decides to ask the United States for a loan, ostensibly to fund its entry in the race to the Moon, but actually to save the duchy . The devious politician knows that the Americans will not believe him, but will consider the half million dollars he is asking for to be cheap propaganda supporting their hollow call for international cooperation in space. He is delighted when they send him double the amount as an outright gift. The Soviets, not wishing to be one-upped by their Cold War rivals, deliver an obsolete rocket. Mountjoy asks resident scientist Professor Kokintz  to arrange a small explosion during the ""launch"" of their lunar rocket to make it look like they have actually spent the money as intended. Meanwhile, Mountjoy's son Vincent  returns after being educated in England. Mountjoy is disappointed to find that Vincent has picked up the British sense of fair play and the ambition to be an astronaut. Professor Kokintz has pleasant news for Vincent: he has discovered that the wine makes excellent rocket fuel. Together, they secretly begin preparing the rocket for flight. Maurice Spender , a bumbling spy sent by the suspicious British, is given a tour of the ship, including the shower heads converted into attitude jets, and reports back to his bosses that it is all a hoax. Mountjoy invites the Americans, Soviets, and British to the launching. To everyone's surprise, the rocket leisurely takes off with Kokintz and Vincent aboard. Kokintz calculates it will take three weeks to reach the Moon. Humiliated, the Americans and Soviets decide to risk sending their own manned rockets, timing it so they will land at the same time as  Grand Fenwick's ship. However, Vincent accidentally hits a switch, speeding up the vessel, and he and Kokintz become the first to set foot on the Moon. The latecomers are greatly disappointed. When the Americans and Soviets try to race home to salvage some sort of propaganda coup, they enter the wrong ships and each descend deep into the lunar dust. The American and Soviet spacemen have to hitch a ride with Kokintz and Vincent. They return to Grand Fenwick during a memorial ceremony . The diplomats immediately begin squabbling about who reached the Moon first."
18946797,/m/04jl2lk,The Killing Phone,2006.0,,103.0,['Khmer language'],['Cambodia'],['Horror'],2000.0,Asia,['Horror'],"The story happens after the mystery death of a young girl at a countryside school. Rumors circulate that her death was caused by a mysterious number 000-0000. The rumors spread throughout a university in Kampot, Cambodia, when a female student transfers from her old school which had ""mystery deaths"". However, the new death begins to happens when a group of IT students start to call 000-0000 for a wish after midnight. When every wish has been granted, the terrifying soul starts to kill them one by one. Accidents happen and the survivors must find a way to stop this evil phone number...."
