Unnamed: 0.1,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Decade,Movie_continent,Grouped_genres,Plot_summary,level_0,vietnam,cold_war,irak_war,ww2,technology,economy,health,gender_equality,migration,year
1499,2825,4213154,/m/0bq8pl,The White Countess,2005.0,4092682.0,135.0,"['Chinese language', 'English Language']","['United States of America', 'Germany', 'United Kingdom', 'China']","['Romantic drama', 'Period piece', 'Drama', 'Romance Film', 'Chinese Movies']",2000.0,North America,"['Chinese Movies', 'Romance', 'Drama', 'Period']",escaped Bolshevik Revolution Russia Countess Sofia Belinskya working taxi dancer seedy Shanghai bar support family White émigrés including daughter Katya motherinlaw Olga sisterinlaw Grushenka aunt uncle marriage Princess Vera Prince Peter Despite fact employment scarce meager income familys source revenue Sofias oncearistocratic relatives scorn choice profession insist keep secret child Sofia eventually meets Todd Jackson former official US State Department recently lost wife children separate terrorist bombings bombing killed child also left blind Using substantial winnings wellplaced bet racetrack opens elegant nightclub catering cosmopolitan upper class invites Sofia work primary hostess offer accepts honor calls club White Countess time passes two begin fall love neither acts feelings political climate around slowly disintegrates leading outbreak Second SinoJapanese War mass exodus besieged city,2552.0,0.2510971,1,0.17349768,0.21409118,0,0.14511424,0.103706524,0.22228816,0.22539291,2005.0
1521,2873,26720212,/m/0bmczkw,Space Dogs,2010.0,,85.0,[],['United Kingdom'],"['Comedy film', 'Family Film', 'Adventure', 'Animation']",2010.0,Europe,"['Comedy', 'Action/Adventure', 'Family', 'Animation']",man black carrying small cage Soviet Union US President Kennedy cage present Krushchev Caroline Kennedy puppy named Pushok finds Kennedy pets tells story Three years earlier Moscow strange man showed catching street dogs taking away tried catch dog named Strelka ran away friend rat Venya Strelka went go dig bones Venya went pay telephone get money Meanwhile Strelka running strange man local circus bad situation circus Vova pig became fat fly rocket Belka dog flew instead Belka lost control rocket flew away circus time crashed onto pay phone Venya Rat looking coins crash broke phone Venya got money broken phone crash Belka Strelka Venya met three street dogs bulldog named Bula pug named Mula mutt named Pirate Belka Strelka ran street dogs next morning three caught strange man caught dogs put train Baikonur ended Soviet space program training center met trainer Kazbek choose two best dogs group month launch date chosen group Bula Mula final training day Venya came first Belka Strelka 2nd 3rd place Belka Strelka needed fly Venya first flight group chosen end flight Strelka wanted stay space mother said father Sirius living among stars Kazbek shows stowed away flight tried convince Strelka turn around saw formation objects flying towards believing Space Dogs turned meteorites got hit meteorite shower rocket caught fire damage Strelka Venya Kazbek went back rocket rocket fight fire feeding formula water Belka afraid still jumped fire ring drivers seat turn rocket back towards Earth Strelka extinguished fire Kazbek confessed love Belka dogs look various constellations Strelka salutes Sirius lieu father dog flight crew makes back Earth alive Strelka Belka Venya receive heroes welcome discovered Kazbek stowed away flight Scientist charge project tells Soviet Propaganda wont allow world know stowaway flight Kennedy pets lead cat dont believe Pushoks story except one French dog sees Cosmonaut Patch Pushoks cushion asks tell happened afterwards Strelka returns live mother Venya holds conferences telling story willing listen Belka returns circus main star flying repaired rocket earlier film Kazbek lives together love Belka everyone lived happily ever end credits reallife archive footage Soviet Space Program Space Dogs shown,28638.0,0.20227528,1,0.1118409,0.1608956,0,0.037955157,0.039313383,0.09231917,-0.02150683,2010.0
1659,3134,23563063,/m/06w5pnn,Rosa Luxemburg,1986.0,,122.0,['German Language'],['Germany'],"['Drama', 'Political drama', 'Biopic [feature]']",1980.0,Europe,"['Drama', 'Political', 'Biography']",Polish socialist marxist Rosa Luxemburg dreams revolution era German wilhelminism Luxemburg campaigns relentlessly beliefs getting repeatedly imprisoned Germany well Poland lovers comrades betray ambitious leader assassinated World War 1919,22531.0,0.1842696,1,0.118656054,0.3286759,0,0.1342465,0.05091531,0.13894598,0.04760454,1986.0
1737,3306,32339893,/m/0gyx14p,My Girlfriend Is An Agent,2009.0,,112.0,"['Korean Language', 'Russian Language']",[],"['Action/Adventure', 'Action', 'Comedy', 'World cinema']",2000.0,Unknown,"['Comedy', 'Action/Adventure', 'World']",Russian organized crime group set steal advanced chemical weapon Korea two secret agents stop One veteran secret agent named Ahn Sooji master forms martial arts envied comrades Another rookie named Lee Jaejoon who’s never field always goofs job two agents don’t know other’s secret identity know hate couple Sooji Jaejoon passionate couple Jaejoon couldn’t take lies anymore Sooji trying hide secret identity Nonetheless two went separate ways coincidence bump years later job two work screwy relationship go behind other’s backs fulfill mission save world,11471.0,0.2975657,1,0.19873726,0.28130114,0,0.10036171,0.062467963,0.11709033,0.059528135,2009.0
1860,3573,26978561,/m/0bj77kn,Burnt by the Sun 2,2010.0,8266778.0,180.0,['Russian Language'],"['France', 'Russia', 'Germany']","['Drama', 'World cinema']",2010.0,Europe,"['Drama', 'World']",film begins June 1941 Five years passed since lives destinies General Kotov wife Maroussia daughter Nadia well Mitia Sverbitski family irrevocably changed meant five years incarceration General Kotov former Revolutionary hero betrayed Stalin escapes certain death Gulag fights Eastern Front private five years terror wife Maroussia without husband believes dead daughter rejected Nadia spent five years hiding proud father refuses disown believes alive despite reports contrary Mitya survived suicide attempt reluctantly continues execute orders regime holds contempt Stalin nation attack former ally Adolf Hitler recalls many executed exiled GULAG tries mobilize Soviet population means necessary rise threat Nazism Expand section,27153.0,0.18688908,1,0.1563751,0.348893,0,0.04159063,0.031187354,0.12793282,0.057036497,2010.0
2513,4803,25748112,/m/04j2_2y,Capitaine Conan,1996.0,,130.0,['French Language'],['France'],"['Action/Adventure', 'Drama', 'World cinema', 'War film']",1990.0,Europe,"['Action/Adventure', 'Drama', 'War', 'World']",World War French infantry officer Capitaine Conan men command find difficult stay Bucharest mobilized yet ordered fight tired guard duty state dinners subject attacks Romanian Bolsheviks mustnt take preemptive action anger drives committing crimes lead courtmartial trialscite weburlCapitaine Conan accessdateMurray first19981130 workLos Angelescite web,30815.0,0.34759414,1,0.17828634,0.3981241,0,0.14698428,0.1812595,0.15719256,0.05652771,1996.0
2591,4966,23281607,/m/065yfb3,20 Years After,2008.0,,95.0,[],[],"['Science Fiction', 'Drama', 'Doomsday film']",2000.0,Unknown,"['Doomsday film', 'Drama', 'Science Fiction']",events take place 20 years nuclear war followed plagues children born 15 years people want gain control first pregnant woman Sara Running water Sara mother forced leave shelter Samuels basement join groups refugees call internally displaced people Michael disc jockey operates radio station one camps David runs gang looters,31644.0,0.3467324,1,0.20145792,0.36564386,0,0.13018142,0.1873374,0.23949465,0.18419129,2008.0
2800,5384,14222093,/m/03cy7x_,Postcards from Leningrad,2007.0,,90.0,['Spanish Language'],"['Peru', 'Venezuela']",['Drama'],2000.0,South America,['Drama'],leftist uprising 1960s Venezuela young guerrillagirl living secrecy gives birth first daughter Mothers Day Due photos appear newspaper since moment theyd run away Hidden places false disguises names daily life GIRL narrator story Alongside cousin relive adventures guerrilla parents building labrynth superheroes strategies nobody knows reality begins However childrens game hide deaths tortures denunciations treasons within guerrillas kids want convert themseleves Invisible Man order escape danger However know parents might never comeback therefore theyll receive Postcards Leningrad,20958.0,0.3201758,1,0.17626172,0.229936,0,0.14380544,0.12903607,0.21605705,0.14413533,2007.0
3121,5990,189776,/m/019z8l,Underground,1995.0,171082.0,170.0,"['French Language', 'Serbo-Croatian', 'German Language', 'English Language', 'Serbian language']","['Serbia and Montenegro', 'Bulgaria', 'France', 'Germany', 'Serbia', 'Hungary', 'Yugoslavia']","['World cinema', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Political drama']",1990.0,Europe,"['Comedy', 'War', 'Drama', 'World', 'Political']",PlotdatePart One War19411944Part Two Cold War1961 Part Three War 1992 final section set 1992 height Yugoslav wars sees Blacky embittered yet still patriotic warlord inadvertently orders execution Marko Natalija still making living war profiteers running guns various factions surreal ending friends family living dead reunited Jovan’s wedding Ivan ends film closing monologue,15240.0,0.3511398,1,0.20428628,0.4710319,0,0.18005188,0.11017348,0.11490507,0.07236401,1995.0
3379,6531,29677455,/m/0fphr20,Stalingrad,1990.0,,,['Russian Language'],"['United States of America', 'Czechoslovakia', 'German Democratic Republic', 'Soviet Union']",['War film'],1990.0,North America,['War'],January 1942 Adolf Hitler appoints Fedor von Bock command Army Group South supervise Operation Blau German forces advance south Russia scattering Soviets approaching Stalingrad seems verge falling enemys hands movie ends Vasily Chuikov assuming command 62nd Army September Germans attack Stalingrad engaged closequartered combat within city Chuikovs soldiers manage hold positions 19 November 1942 Red Army launches successful counteroffensive encircles Wehrmacht formations February 1943 German 6th Army surrenders Soviets,31170.0,0.27864957,1,0.08919607,0.4362858,0,-0.00720697,-0.0071011456,0.055847924,-0.019888796,1990.0
3390,6547,15371070,/m/0gkt42s,Box of Death,1955.0,,84.0,['Korean Language'],['South Korea'],"['Action', 'Drama']",1950.0,Asia,"['Action/Adventure', 'Drama']",anticommunist film plot stir procommunist sympathies act terrorism young village man foils plot infiltrating communist camp blowing insteadSynopsis cite web,4184.0,0.31689417,1,0.16839007,0.33215883,0,0.13409851,0.097960256,0.17168792,0.04283029,1955.0
3464,6690,8295055,/m/026zcvr,Death Train,1993.0,,100.0,['English Language'],"['United States of America', 'Croatia', 'United Kingdom']","['Action/Adventure', 'Thriller', 'Action']",1990.0,North America,"['Thriller', 'Action/Adventure']",German scientist helps Soviet general construct two nuclear bombs one transported across Europe mercenary train Malcolm Philpott member UNACO tasked stop bomb using team agents one Special Forces soldier Michael Mike Graham Plutonium stolen order make bombs person knows combination disarm subjected vast amount radiation slowly dying,16410.0,0.23751457,1,0.2025575,0.44473308,0,0.012892609,0.11311712,0.12047061,0.039961055,1993.0
3487,6730,10141296,/m/02q33zc,Avalanche Express,1979.0,,88.0,"['Irish', 'English Language']","['United States of America', 'Ireland']","['Disaster', 'Action Thrillers', 'Action', 'Thriller', 'Spy']",1970.0,North America,"['Spy', 'Thriller', 'Action/Adventure', 'Disaster']",Russian general Marenkov Robert Shaw decides defect West CIA agent Harry Wargrave leads team get Wargrave decides Marenkov travel across Europe train fictional Avalanche Express idea lure Russians attacking train thus discover secret agents Europe Consequently train journey must survive terrorist attack avalanche planned Russian spycatcher Nikolai Bunin,9357.0,0.17258786,1,0.20044452,0.3209839,0,0.09543817,0.060183097,0.05952299,0.0725582,1979.0
3668,7086,1940057,/m/067n9h,Gamera,1965.0,,78.0,"['Japanese Language', 'English Language']",['Japan'],"['Cult', 'Science Fiction', 'Japanese Movies', 'World cinema', 'Black-and-white']",1960.0,Asia,"['Science Fiction', 'World', 'Japanese Movies', 'Cult', 'Black-and-white']",One day icy North American region Soviet jet shot American fighter jet Soviet jet crashes cargo explodes lowlevel atomic bomb awakens giant monster called Gamera shape giant turtle Gamera destroys American jet fireball escapes sea Gamera heads Japan surfaces Sagami Bay destroys city retreats sea scientists government make conference kill monster Gamera destroys research ship kills crew heads Tokyo sedated dropped group bombs awakens time hard shell protected Gamera reveals new ability flying Gamera lands Haneda Airport arrives Tokyo wastes time begins rampage military observed ate fire buildings destroyed devised Plan X lure Gamera using fire wont easy Gamera isnt attracted made bigger fire finally Gamera attracted flame attract Gamera holding big rocket Gamera chained strong chains sent outer space rocket sent Uranus humans safe safe enough,9535.0,0.24195625,1,0.14885858,0.33579993,0,0.09176692,0.11342412,0.029473968,0.08345861,1965.0
3689,7118,35899886,/m/0jwr7b6,Russian Coffee,2012.0,,115.0,['Korean Language'],['South Korea'],"['Historical fiction', 'Drama']",2010.0,Asia,"['Historical', 'Drama']",wife Empress Myeongseong assassinated Japanese army threat coup detat Gojong 26th king Korea’s Joseon Dynasty briefly seeks refuge Russian consulate 1896 tastes falls love bittersweet drink yet gain popularity homeland coffee Upon returning throne King Gojong hires beautiful cosmopolitan Tanya personal barista Tanya becomes involved dangerous social circle involves Russian sniper Ilyich also mysterious socialite known Bae Jeongja Sadako Russian army hot trail Tanya lover Ilych eventually become ensnared plot assassinate King Gojong orchestrated Sadako KoreanJapanese collaborator Ilych becomes spy protect Tanya begun fall Gojong makes coffee every day intimate connection King making drink could easily conceal poison Tanya must decide become pawn political battlefield late 19th century Koreacite webcite web,15839.0,0.24647498,1,0.23381117,0.20927852,0,0.024990141,0.031637803,0.14064401,0.05010695,2012.0
3891,7523,1609051,/m/05gc40,Afghan Breakdown,1991.0,,140.0,"['Italian Language', 'Russian Language']","['Italy', 'Soviet Union']",['War film'],1990.0,Europe,['War'],events unfold start Soviet withdrawal Afghanistan 1988 Lieutenant Steklov son highranking military general assigned Afghanistan hoping take part combat earn medals war ends Sgt Arsionov Aleksei Serebryakov combines combat experience bravery brutal hazing young conscripts back barracks Major Banduras tour duty expired free go home reunite wife almost forgot means leaving mistress Katya nurse bases hospital much anticipation Banduras commander Leonid fell love Katya leads chain events combat paratroopers private life base Bandura decides stay men lead yet another mission remote village mission turns units extermination subsequent massacre village Soviet retaliatory airstrike,1817.0,0.273593,1,0.24677236,0.36810762,0,0.036537807,0.018339103,0.17417201,0.1331434,1991.0
3933,7599,1099277,/m/045y7f,Enigma,1983.0,,101.0,['English Language'],"['France', 'United Kingdom']","['Thriller', 'Political thriller']",1980.0,Europe,['Thriller'],Alex Holbeck recruited CIA agent sent East Berlin mission steal Enigma code scrambler part attempt stop Russian assassination five Soviet dissidents planned Christmas Day Alex doesnt know CIA already code scrambler stealing scrambler Berlin trying convince Russians dont arrival Berlin Alex finds KGB knows Alex must use numerous disguises escape number capture attempts seeks shelter former lover Karen moving dangerous Karen number Alexs old friends taken assaulted police attempt gain information Alexs whereabouts gets desperate Alex enlists Karens help seduces Dimitri Vasilikov KGB man charge hunt Alex order obtain information end Dimitri catches Alex Karen finds scrambler hidden exhibition artifact love Karen lets go however keeping scrambler fact needed Christmas Day assassination attempt successfully thwarted,32204.0,0.16378546,1,0.24701646,0.18859977,0,0.029016523,0.023195878,0.08782545,0.088862516,1983.0
3971,7670,28858045,/m/0ddbqmy,Syzyfowe prace,2000.0,,99.0,[],[],['Drama'],2000.0,Unknown,['Drama'],action takes place first half nineteenth century Polish territories annexed Russia main character Marcin Borowicz began education high school cleric meets Russification initially unaware summer 1884 Marcin Borowicz travels mother Joseph seem Kielce Gymnasium gets initial class Martin difficulty adapting life Rozwrzeszczanej,7911.0,0.15106098,1,0.116815954,0.2724182,0,0.17030595,0.10597915,0.14331254,0.17253724,2000.0
4968,9573,23555843,/m/06w2fhm,Thirty Three,1965.0,,77.0,['Russian Language'],['Soviet Union'],['Comedy film'],1960.0,Europe,['Comedy'],rough factory worker distant rural town Russia becomes national celebrity discovered mouth bears 33 teeth brought Moscow discovers new world,37827.0,0.17625734,1,0.110932395,0.2017487,0,0.1690245,0.15024297,0.043169122,0.14235319,1965.0
